period,evidence_class,game_date,game_pk,actual_total,model_key,model_identity,model_hash,dispersion_alpha,theoretical_distribution_mean,folded_support_distribution_mean,distribution_median,distribution_mode,current_stored_control_raw_point_forecast,model_frozen_point_forecast,current_stored_raw_equals_model_theoretical_mean,current_stored_raw_equality_contract,theoretical_variance,mean_minus_median,mean_minus_mode,theoretical_minus_folded_support_mean,mean_absolute_error_row,median_absolute_error_row,mode_absolute_error_row,mean_squared_error_row,median_squared_error_row,mode_squared_error_row,support_contract
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-03-30,778527,5.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.606444066582972,8.606015204952735,8.0,7.0,8.606444066582972,8.606444066582972,True,EXACT_WITHIN_2E_12,18.194534228532635,0.6064440665829718,1.6064440665829718,0.0004288616302368098,3.606444066582972,3.0,2.0,13.006438805391523,9.0,4.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-03-30,778517,11.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.604047038621404,8.60361962751054,8.0,7.0,8.604047038621404,8.604047038621404,True,EXACT_WITHIN_2E_12,18.186797081123633,0.6040470386214043,1.6040470386214043,0.00042741111086463945,2.3959529613785957,3.0,4.0,5.7405905931388626,9.0,16.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-03-30,778516,5.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.408460287574114,8.408137895365984,8.0,7.0,8.408460287574114,8.408460287574114,True,EXACT_WITHIN_2E_12,17.560492980437058,0.4084602875741137,1.4084602875741137,0.00032239220812968483,3.4084602875741137,3.0,2.0,11.61760153196981,9.0,4.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-03-30,778513,3.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,7.931270987653327,7.931116707826668,7.0,6.0,7.931270987653327,7.931270987653327,True,EXACT_WITHIN_2E_12,16.07400381651715,0.9312709876533267,1.9312709876533267,0.0001542798266589429,4.931270987653327,4.0,3.0,24.317433553671417,16.0,9.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-03-30,778515,16.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,9.173520355772508,9.172604640855965,9.0,7.0,9.173520355772508,9.173520355772508,True,EXACT_WITHIN_2E_12,20.06675017002007,0.17352035577250824,2.1735203557725082,0.0009157149165428535,6.826479644227492,7.0,9.0,46.6008243330523,49.0,81.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-03-30,778514,5.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.587359237234306,8.586941808064655,8.0,7.0,8.587359237234306,8.587359237234306,True,EXACT_WITHIN_2E_12,18.132973278784597,0.5873592372343062,1.5873592372343062,0.00041742916965148424,3.587359237234306,3.0,2.0,12.869146296970303,9.0,4.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-03-31,778504,12.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.494340985924358,8.493975603752057,8.0,7.0,8.494340985924358,8.494340985924358,True,EXACT_WITHIN_2E_12,17.83427890566691,0.4943409859243584,1.4943409859243584,0.00036538217230130954,3.5056590140756416,4.0,5.0,12.2896451229698,16.0,25.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-03-31,778506,9.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.88618843905028,8.88555841849903,8.0,7.0,8.88618843905028,8.88618843905028,True,EXACT_WITHIN_2E_12,19.107712263229416,0.8861884390502794,1.8861884390502794,0.0006300205512488333,0.11381156094972056,1.0,2.0,0.012953071405811957,1.0,4.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-03-31,778512,13.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.249059023561513,8.248804958885234,8.0,7.0,8.249059023561513,8.249059023561513,True,EXACT_WITHIN_2E_12,17.057386048171125,0.24905902356151266,1.2490590235615127,0.00025406467627853146,4.750940976438487,5.0,6.0,22.571440161602286,25.0,36.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-03-31,778502,7.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.826023567616097,8.825442539885245,8.0,7.0,8.826023567616097,8.826023567616097,True,EXACT_WITHIN_2E_12,18.909604157997094,0.8260235676160974,1.8260235676160974,0.0005810277308526679,1.8260235676160974,1.0,0.0,3.3343620694894205,1.0,0.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-03-31,778509,14.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,9.730977534266978,9.729187201778139,9.0,8.0,9.730977534266978,9.730977534266978,True,EXACT_WITHIN_2E_12,21.988354646834825,0.7309775342669784,1.7309775342669784,0.001790332488839752,4.269022465733022,5.0,6.0,18.224552812933247,25.0,36.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-03-31,778511,17.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,9.18353581028188,9.182608420075873,9.0,7.0,9.18353581028188,9.18353581028188,True,EXACT_WITHIN_2E_12,20.10056460252592,0.18353581028187982,2.18353581028188,0.0009273902060069616,7.81646418971812,8.0,10.0,61.097112429145746,64.0,100.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-03-31,778508,7.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,9.146267542395305,9.145382965706945,9.0,7.0,9.146267542395305,9.146267542395305,True,EXACT_WITHIN_2E_12,19.974870000217145,0.14626754239530548,2.1462675423953055,0.0008845766883602835,2.1462675423953055,2.0,0.0,4.606464363539584,4.0,0.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-03-31,778507,7.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.227677269906447,8.22743133996514,8.0,7.0,8.227677269906447,8.227677269906447,True,EXACT_WITHIN_2E_12,16.99040069525835,0.22767726990644732,1.2276772699064473,0.0002459299413075655,1.2276772699064473,1.0,0.0,1.5071914790449479,1.0,0.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-03-31,778503,9.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.693564351810542,8.6930798181175,8.0,7.0,8.693564351810542,8.693564351810542,True,EXACT_WITHIN_2E_12,18.476751342972236,0.6935643518105419,1.6935643518105419,0.00048453369304191085,0.3064356481894581,1.0,2.0,0.09390280648129334,1.0,4.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-03-31,778505,9.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.315723676576766,8.315442736668286,8.0,7.0,8.315723676576766,8.315723676576766,True,EXACT_WITHIN_2E_12,17.26699471545506,0.31572367657676637,1.3157236765767664,0.0002809399084799935,0.6842763234232336,1.0,2.0,0.46823408679761785,1.0,4.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-03-31,778496,15.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,7.786602994187135,7.786481431897033,7.0,6.0,7.786602994187135,7.786602994187135,True,EXACT_WITHIN_2E_12,15.634994750258588,0.7866029941871346,1.7866029941871346,0.00012156229010162889,7.213397005812865,8.0,9.0,52.03309636347001,64.0,81.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-03-31,778499,9.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.180909163633734,8.180680244838834,8.0,7.0,8.180909163633734,8.180909163633734,True,EXACT_WITHIN_2E_12,16.84429684198293,0.18090916363373388,1.1809091636337339,0.00022891879489961298,0.8190908363662661,1.0,2.0,0.6709097982191894,1.0,4.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-03-31,778501,21.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,9.807415208851404,9.80546270008365,9.0,8.0,9.807415208851404,9.807415208851404,True,EXACT_WITHIN_2E_12,22.258114156749187,0.8074152088514044,1.8074152088514044,0.001952508767754324,11.192584791148596,12.0,13.0,125.27395430705086,144.0,169.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-03-31,778500,7.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.214468430582931,8.214227412510848,8.0,7.0,8.214468430582931,8.214468430582931,True,EXACT_WITHIN_2E_12,16.94907881935287,0.2144684305829312,1.2144684305829312,0.00024101807208332104,1.2144684305829312,1.0,0.0,1.474933568882568,1.0,0.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-04-01,778497,6.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,9.132106019529735,9.131237264335153,9.0,7.0,9.132106019529735,9.132106019529735,True,EXACT_WITHIN_2E_12,19.927201742043305,0.13210601952973455,2.1321060195297346,0.0008687551945811833,3.1321060195297346,3.0,1.0,9.810088117574399,9.0,1.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-04-01,778498,1.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,9.2307684397376,9.229784267316742,9.0,8.0,9.2307684397376,9.2307684397376,True,EXACT_WITHIN_2E_12,20.26038262445772,0.23076843973760042,1.2307684397376004,0.0009841724208587976,8.2307684397376,8.0,7.0,67.74554910858053,64.0,49.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-04-01,778492,12.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,9.003348963985706,9.002613339318806,8.0,7.0,9.003348963985706,9.003348963985706,True,EXACT_WITHIN_2E_12,19.49618230466833,1.0033489639857063,2.0033489639857063,0.0007356246669001365,2.9966510360142937,4.0,5.0,8.97991743164554,16.0,25.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-04-01,778493,7.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,9.09592483438781,9.095095411399242,9.0,7.0,9.09592483438781,9.09592483438781,True,EXACT_WITHIN_2E_12,19.80565018929886,0.09592483438781052,2.0959248343878105,0.0008294229885681403,2.0959248343878105,2.0,0.0,4.392900911403571,4.0,0.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-04-01,778491,8.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.81667414033713,8.816100425012333,8.0,7.0,8.81667414033713,8.81667414033713,True,EXACT_WITHIN_2E_12,18.878902925007747,0.8166741403371294,1.8166741403371294,0.0005737153247959981,0.8166741403371294,0.0,1.0,0.6669566514953893,0.0,1.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-04-01,778488,5.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.437152117471761,8.436815876084133,8.0,7.0,8.437152117471761,8.437152117471761,True,EXACT_WITHIN_2E_12,17.651749552539123,0.4371521174717614,1.4371521174717614,0.00033624138762888833,3.4371521174717614,3.0,2.0,11.814014678640612,9.0,4.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-04-01,778490,11.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.430945845030688,8.43061264203239,8.0,7.0,8.430945845030688,8.430945845030688,True,EXACT_WITHIN_2E_12,17.631991961408772,0.43094584503068845,1.4309458450306884,0.00033320299829853184,2.5690541549693116,3.0,4.0,6.600039251165083,9.0,16.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-04-01,778495,16.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,9.032853798646792,9.032089316170254,8.0,7.0,9.032853798646792,9.032853798646792,True,EXACT_WITHIN_2E_12,19.594571860106207,1.0328537986467925,2.0328537986467925,0.0007644824765389302,6.9671462013532075,8.0,9.0,48.54112619103043,64.0,81.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-04-01,778489,4.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.603105485005894,8.602678642504893,8.0,7.0,8.603105485005894,8.603105485005894,True,EXACT_WITHIN_2E_12,18.183758333193325,0.6031054850058943,1.6031054850058943,0.0004268425010014454,4.603105485005894,4.0,3.0,21.18858010609135,16.0,9.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-04-01,778485,7.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.644249961193138,8.643797655920672,8.0,7.0,8.644249961193138,8.644249961193138,True,EXACT_WITHIN_2E_12,18.31676116345912,0.6442499611931378,1.6442499611931378,0.0004523052724660914,1.6442499611931378,1.0,0.0,2.7035579348836354,1.0,0.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-04-01,778486,5.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.08084023940404,8.08064433024781,8.0,7.0,8.08084023940404,8.08084023940404,True,EXACT_WITHIN_2E_12,16.53358294278704,0.08084023940403995,1.08084023940404,0.00019590915622913485,3.08084023940404,3.0,2.0,9.491576580731142,9.0,4.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-04-01,778494,11.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,9.897109018877845,9.894950631526772,9.0,8.0,9.897109018877845,9.897109018877845,True,EXACT_WITHIN_2E_12,22.576585321262954,0.8971090188778454,1.8971090188778454,0.002158387351073543,1.1028909811221546,2.0,3.0,1.2163685162405886,4.0,9.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-04-01,778487,4.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.688669882382094,8.688188633057951,8.0,7.0,8.688669882382094,8.688669882382094,True,EXACT_WITHIN_2E_12,18.460844122383048,0.6886698823820936,1.6886698823820936,0.0004812493241423965,4.688669882382094,4.0,3.0,21.983625265956917,16.0,9.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-04-02,778480,1.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,9.350243627208387,9.349102478813242,9.0,8.0,9.350243627208387,9.350243627208387,True,EXACT_WITHIN_2E_12,20.667221371142062,0.3502436272083873,1.3502436272083873,0.0011411483951455637,8.350243627208387,8.0,7.0,69.72656863373429,64.0,49.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-04-02,778477,5.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.62454184190796,8.624101891490717,8.0,7.0,8.62454184190796,8.62454184190796,True,EXACT_WITHIN_2E_12,18.252998395331485,0.6245418419079591,1.6245418419079591,0.00043995041724187445,3.624541841907959,3.0,2.0,13.137303563741542,9.0,4.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-04-02,778479,6.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,9.246968887883392,9.245964571221332,9.0,8.0,9.246968887883392,9.246968887883392,True,EXACT_WITHIN_2E_12,20.315332066038664,0.24696888788339244,1.2469688878833924,0.001004316662060134,3.2469688878833924,3.0,2.0,10.542806958882714,9.0,4.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-04-02,778473,17.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.89572227814449,8.895084178720525,8.0,7.0,8.89572227814449,8.89572227814449,True,EXACT_WITHIN_2E_12,19.139190863121236,0.8957222781444898,1.8957222781444898,0.0006380994239645332,8.10427772185551,9.0,10.0,65.67931739296354,81.0,100.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-04-02,778474,7.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.373226748590197,8.372920687683042,8.0,7.0,8.373226748590197,8.373226748590197,True,EXACT_WITHIN_2E_12,17.448721550086653,0.3732267485901968,1.3732267485901968,0.00030606090715501466,1.3732267485901968,1.0,0.0,1.8857517030436035,1.0,0.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-04-02,778478,6.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.51942257549133,8.519043742231247,8.0,7.0,8.51942257549133,8.51942257549133,True,EXACT_WITHIN_2E_12,17.914598763901914,0.5194225754913298,1.5194225754913298,0.00037883326008270046,2.5194225754913298,2.0,1.0,6.347490113895365,4.0,1.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-04-02,778471,12.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,9.409017990275306,9.407792139431354,9.0,8.0,9.409017990275306,9.409017990275306,True,EXACT_WITHIN_2E_12,20.868716865527823,0.4090179902753057,1.4090179902753057,0.001225850843951548,2.5909820097246943,3.0,4.0,6.713187774717015,9.0,16.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-04-02,778469,5.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.344597864043935,8.344304542289876,8.0,7.0,8.344597864043935,8.344597864043935,True,EXACT_WITHIN_2E_12,17.358138744214216,0.34459786404393533,1.3445978640439353,0.0002933217540590505,3.3445978640439353,3.0,2.0,11.186334872167254,9.0,4.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-04-02,778475,9.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.477924720379978,8.477567917628058,8.0,7.0,8.477924720379978,8.477924720379978,True,EXACT_WITHIN_2E_12,17.78179657199414,0.4779247203799777,1.4779247203799777,0.00035680275192007116,0.5220752796200223,1.0,2.0,0.2725625975903245,1.0,4.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-04-02,778476,7.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.72372844288095,8.723223240247929,8.0,7.0,8.72372844288095,8.72372844288095,True,EXACT_WITHIN_2E_12,18.574922729506824,0.7237284428809492,1.7237284428809492,0.0005052026330201187,1.7237284428809492,1.0,0.0,2.9712397447967818,1.0,0.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-04-02,778481,11.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,9.318242807523223,9.317145652400816,9.0,8.0,9.318242807523223,9.318242807523223,True,EXACT_WITHIN_2E_12,20.557889339022385,0.3182428075232231,1.318242807523223,0.0010971551224070453,1.681757192476777,2.0,3.0,2.828307254447371,4.0,9.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-04-02,778483,3.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.423184813178832,8.422855376390455,8.0,7.0,8.423184813178832,8.423184813178832,True,EXACT_WITHIN_2E_12,17.607298844936395,0.42318481317883183,1.4231848131788318,0.00032943678837682455,5.423184813178832,5.0,4.0,29.410933517893522,25.0,16.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-04-02,778482,6.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.67700527584568,8.676531776957848,8.0,7.0,8.67700527584568,8.67700527584568,True,EXACT_WITHIN_2E_12,18.422958689462384,0.6770052758456799,1.67700527584568,0.0004734988878318802,2.67700527584568,2.0,1.0,7.166357246905605,4.0,1.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-04-02,778484,7.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.840563921505682,8.839971362892156,8.0,7.0,8.840563921505682,8.840563921505682,True,EXACT_WITHIN_2E_12,18.957396089355722,0.8405639215056819,1.840563921505682,0.0005925586135262506,1.840563921505682,1.0,0.0,3.387675549148374,1.0,0.0,0..30_WITH_30_PLUS_TAIL
FROZEN_2025_VALIDATION,PRIMARY_OUT_OF_TIME_EVIDENCE,2025-04-02,778472,11.0,A_CONTROL,DIRECT_NEGATIVE_BINOMIAL_RAW_V1,fb1c730d295ce28d90436ec95cb71d1a81813679de8364e838255111917498ac,0.12944479977012996,8.57611895130163,8.575708132032446,8.0,7.0,8.57611895130163,8.57611895130163,True,EXACT_WITHIN_2E_12,18.09676019109711,0.5761189513016305,1.5761189513016305,0.0004108192691845147,2.4238810486983695,3.0,4.0,5.875199338239107,9.0,16.0,0..30_WITH_30_PLUS_TAIL
