canonical_season,game_id,summary_rows,summary_teams,summary_home_rows,summary_goal_min,summary_goal_max,source_event_rows,source_goal_rows,source_home_team,source_away_team,final_home_before_so,final_away_before_so,final_home_goals,final_away_goals,score_status,authority_decision,summary_semantic_defect
2024,2024021108,2,2,1,0,0,96,7,NYI,CGY,3,4,3,4,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021109,2,2,1,0,0,87,9,LAK,CAR,7,2,7,2,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021110,2,2,1,0,0,99,9,WSH,FLA,6,3,6,3,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021111,2,2,1,0,0,81,10,UTA,TBL,6,4,6,4,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021112,2,2,1,0,0,106,8,MTL,COL,4,4,4,5,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021113,2,2,1,0,0,69,5,NJD,OTT,2,3,2,3,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021114,2,2,1,0,0,83,7,NSH,TOR,5,2,5,2,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021115,2,2,1,0,0,99,9,VGK,DET,6,3,6,3,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021116,2,2,1,0,0,85,9,EDM,SEA,5,4,5,4,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021117,2,2,1,0,0,67,4,SJS,BOS,3,1,3,1,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021118,2,2,1,0,0,82,11,CHI,PHI,7,4,7,4,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021119,2,2,1,0,0,81,8,WPG,BUF,3,5,3,5,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021120,2,2,1,0,0,99,6,FLA,PIT,3,3,4,3,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021121,2,2,1,0,0,76,5,STL,NSH,4,1,4,1,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021122,2,2,1,0,0,100,6,VGK,TBL,4,2,4,2,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021123,2,2,1,0,0,114,7,ANA,CAR,2,5,2,5,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021124,2,2,1,0,0,61,9,LAK,BOS,7,2,7,2,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021125,2,2,1,0,0,90,6,NJD,VAN,3,3,3,4,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021126,2,2,1,0,0,94,6,NYI,CBJ,3,3,3,4,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021127,2,2,1,0,0,110,3,DAL,MIN,3,0,3,0,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021128,2,2,1,0,0,57,6,UTA,DET,1,5,1,5,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021129,2,2,1,0,0,85,5,BUF,OTT,3,2,3,2,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021130,2,2,1,0,0,67,9,TOR,PHI,7,2,7,2,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021131,2,2,1,0,0,67,7,TBL,PIT,6,1,6,1,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021132,2,2,1,0,0,77,4,CAR,NSH,1,3,1,3,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021133,2,2,1,0,0,91,7,STL,MTL,6,1,6,1,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021134,2,2,1,0,0,80,6,MIN,VGK,1,5,1,5,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021135,2,2,1,0,0,86,5,WPG,WSH,3,2,3,2,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021136,2,2,1,0,0,82,7,COL,DET,5,2,5,2,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021137,2,2,1,0,0,97,7,CGY,SEA,4,3,4,3,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021138,2,2,1,0,0,93,4,LAK,NYR,3,1,3,1,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021139,2,2,1,0,0,99,7,NYI,VAN,2,5,2,5,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021140,2,2,1,0,0,68,8,CHI,NJD,3,5,3,5,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021141,2,2,1,0,0,103,7,EDM,DAL,3,4,3,4,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021142,2,2,1,0,0,98,8,ANA,BOS,6,2,6,2,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021143,2,2,1,0,0,72,10,BUF,PIT,7,3,7,3,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021144,2,2,1,0,0,90,7,DET,OTT,3,4,3,4,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021145,2,2,1,0,0,70,8,TBL,UTA,8,0,8,0,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021146,2,2,1,0,0,98,10,PHI,MTL,6,4,6,4,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021147,2,2,1,0,0,61,5,NSH,STL,2,3,2,3,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021148,2,2,1,0,0,79,6,MIN,WSH,4,2,4,2,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021149,2,2,1,0,0,77,4,COL,LAK,4,0,4,0,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021150,2,2,1,0,0,107,7,CGY,DAL,2,5,2,5,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021151,2,2,1,0,0,112,7,SEA,EDM,6,1,6,1,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021152,2,2,1,0,0,104,10,SJS,TOR,5,5,6,5,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021153,2,2,1,0,0,80,3,FLA,UTA,2,1,2,1,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021154,2,2,1,0,0,65,5,CAR,MTL,4,1,4,1,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021155,2,2,1,0,0,98,12,CBJ,VAN,6,6,7,6,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021156,2,2,1,0,0,68,4,WPG,NJD,4,0,4,0,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021157,2,2,1,0,0,67,8,CHI,VGK,3,5,3,5,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021158,2,2,1,0,0,98,9,ANA,NYR,5,4,5,4,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021159,2,2,1,0,0,80,11,PHI,BUF,7,4,7,4,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021160,2,2,1,0,0,98,8,TBL,NYI,5,3,5,3,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021161,2,2,1,0,0,89,3,COL,STL,1,2,1,2,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021162,2,2,1,0,0,82,7,MIN,NJD,2,5,2,5,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021163,2,2,1,0,0,69,4,NSH,VGK,1,3,1,3,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021164,2,2,1,0,0,89,5,OTT,CBJ,3,2,3,2,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021165,2,2,1,0,0,97,4,LAK,TOR,1,3,1,3,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021166,2,2,1,0,0,66,3,DET,BOS,2,1,2,1,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021167,2,2,1,0,0,79,5,EDM,CGY,3,2,3,2,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021168,2,2,1,0,0,85,7,SJS,NYR,1,6,1,6,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021169,2,2,1,0,0,86,6,SEA,DAL,1,5,1,5,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021170,2,2,1,0,0,81,6,FLA,MTL,2,4,2,4,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021171,2,2,1,0,0,85,13,WSH,BUF,5,8,5,8,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021172,2,2,1,0,0,84,4,WPG,VAN,3,1,3,1,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021173,2,2,1,0,0,92,7,CHI,UTA,2,5,2,5,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021174,2,2,1,0,0,96,1,PIT,OTT,1,0,1,0,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021175,2,2,1,0,0,89,10,CAR,NYI,6,4,6,4,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021176,2,2,1,0,0,97,5,ANA,TOR,2,3,2,3,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021177,2,2,1,0,0,95,9,LAK,SJS,8,1,8,1,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021178,2,2,1,0,0,94,4,NJD,MIN,2,2,3,2,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021179,2,2,1,0,0,73,3,PHI,NSH,2,1,2,1,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021180,2,2,1,0,0,80,4,COL,CGY,2,2,2,3,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021181,2,2,1,0,0,101,4,SEA,DAL,1,3,1,3,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021182,2,2,1,0,0,82,7,BOS,WSH,3,4,3,4,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021183,2,2,1,0,0,81,5,MTL,FLA,3,2,3,2,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021184,2,2,1,0,0,95,7,OTT,BUF,2,5,2,5,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021185,2,2,1,0,0,93,12,CBJ,NSH,8,4,8,4,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021186,2,2,1,0,0,77,5,NYI,TBL,1,4,1,4,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021187,2,2,1,0,0,84,3,STL,DET,2,1,2,1,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021188,2,2,1,0,0,85,4,UTA,CGY,3,1,3,1,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021189,2,2,1,0,0,73,5,VGK,EDM,2,3,2,3,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021190,2,2,1,0,0,106,6,ANA,SJS,3,3,4,3,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021191,2,2,1,0,0,67,5,LAK,WPG,4,1,4,1,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021192,2,2,1,0,0,100,9,NYR,MIN,5,4,5,4,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021193,2,2,1,0,0,82,6,CAR,WSH,5,1,5,1,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021194,2,2,1,0,0,88,5,TOR,FLA,3,2,3,2,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021195,2,2,1,0,0,92,4,CHI,COL,2,2,2,3,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021196,2,2,1,0,0,79,5,VAN,SEA,0,5,0,5,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021197,2,2,1,0,0,82,5,MTL,BOS,4,1,4,1,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021198,2,2,1,0,0,73,3,OTT,TBL,2,1,2,1,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021199,2,2,1,0,0,104,10,CBJ,COL,3,7,3,7,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021200,2,2,1,0,0,70,9,STL,PIT,5,4,5,4,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021201,2,2,1,0,0,82,6,DAL,NSH,5,1,5,1,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021202,2,2,1,0,0,77,6,UTA,LAK,2,4,2,4,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021203,2,2,1,0,0,97,5,CGY,ANA,4,1,4,1,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021204,2,2,1,0,0,81,4,VGK,WPG,0,4,0,4,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021205,2,2,1,0,0,85,5,SJS,EDM,2,3,2,3,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021206,2,2,1,0,0,90,8,DET,CAR,5,3,5,3,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021207,2,2,1,0,0,76,8,WSH,CHI,5,3,5,3,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021208,2,2,1,0,0,87,4,NYI,MIN,3,1,3,1,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
2024,2024021209,2,2,1,0,0,77,4,NJD,NYR,4,0,4,0,QUALIFIED,RAW_SHOT_STAGE_SCORE_STATE_PLUS_GOAL_EVENTS; SHOOTOUT_WINNER_FLAG_ADDS_ONE,num_event_goal_for=0 on both team rows; not used as score
