league,slate_date,game_date,game_id,game_type,home_team_code,away_team_code,player_id,player_name,prop_type,market_key,line,prob_over,prob_under,fair_odds_over_american,fair_odds_under_american,model_pick_side,model_pick_prob,prediction_source_file,generated_at_utc
MLB,2026-04-27,2026-04-27,824446,R,CLE,TB,682877,Juan Brito,singles,batter_singles,0.5,0.448081,0.551919,123,-123,under,0.551919,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824446,R,CLE,TB,682877,Juan Brito,total_bases,batter_bases,0.5,0.55841,0.44159,-126,126,over,0.55841,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824446,R,CLE,TB,691406,Junior Caminero,hits,batter_hits,1.5,0.36247,0.63753,176,-176,under,0.63753,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824446,R,CLE,TB,691406,Junior Caminero,hits_runs_rbis,batter_h+r+rbi,1.5,0.654848,0.345152,-190,190,over,0.654848,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824446,R,CLE,TB,691406,Junior Caminero,singles,batter_singles,0.5,0.491045,0.508955,104,-104,under,0.508955,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824446,R,CLE,TB,691406,Junior Caminero,total_bases,batter_bases,1.5,0.66505,0.33495,-199,199,over,0.66505,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824446,R,CLE,TB,663743,Nick Fortes,hits,batter_hits,0.5,0.457718,0.542282,118,-118,under,0.542282,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824446,R,CLE,TB,663743,Nick Fortes,singles,batter_singles,0.5,0.459048,0.540952,118,-118,under,0.540952,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824446,R,CLE,TB,663743,Nick Fortes,total_bases,batter_bases,0.5,0.537035,0.462965,-116,116,over,0.537035,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824446,R,CLE,TB,656555,Rhys Hoskins,hits,batter_hits,0.5,0.481275,0.518725,108,-108,under,0.518725,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824446,R,CLE,TB,656555,Rhys Hoskins,hits_runs_rbis,batter_h+r+rbi,1.5,0.393935,0.606065,154,-154,under,0.606065,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824446,R,CLE,TB,656555,Rhys Hoskins,singles,batter_singles,0.5,0.540952,0.459048,-118,118,over,0.540952,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824446,R,CLE,TB,656555,Rhys Hoskins,total_bases,batter_bases,0.5,0.53922,0.46078,-117,117,over,0.53922,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824446,R,CLE,TB,668723,Ryan Vilade,hits,batter_hits,0.5,0.473885,0.526115,111,-111,under,0.526115,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824446,R,CLE,TB,668723,Ryan Vilade,singles,batter_singles,0.5,0.491045,0.508955,104,-104,under,0.508955,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824446,R,CLE,TB,668723,Ryan Vilade,total_bases,batter_bases,0.5,0.53696,0.46304,-116,116,over,0.53696,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824446,R,CLE,TB,680757,Steven Kwan,hits,batter_hits,0.5,0.447013,0.552987,124,-124,under,0.552987,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824446,R,CLE,TB,680757,Steven Kwan,hits_runs_rbis,batter_h+r+rbi,1.5,0.234295,0.765705,327,-327,under,0.765705,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824446,R,CLE,TB,680757,Steven Kwan,singles,batter_singles,0.5,0.508955,0.491045,-104,104,over,0.508955,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824446,R,CLE,TB,680757,Steven Kwan,total_bases,batter_bases,1.5,0.358353,0.641647,179,-179,under,0.641647,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824446,R,CLE,TB,571927,Steven Matz,outs_recorded,pitcher_outs,15.0,0.268944,0.731056,272,-272,under,0.731056,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824446,R,CLE,TB,571927,Steven Matz,strikeouts_pitching,pitcher_strikeouts,4.5,0.432496,0.567504,131,-131,under,0.567504,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824446,R,CLE,TB,670764,Taylor Walls,hits,batter_hits,0.5,0.38717,0.61283,158,-158,under,0.61283,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824446,R,CLE,TB,670764,Taylor Walls,singles,batter_singles,0.5,0.39929,0.60071,150,-150,under,0.60071,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824446,R,CLE,TB,670764,Taylor Walls,total_bases,batter_bases,0.5,0.52591,0.47409,-111,111,over,0.52591,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,643217,Andrew Benintendi,hits,batter_hits,0.5,0.474917,0.525083,111,-111,under,0.525083,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,643217,Andrew Benintendi,singles,batter_singles,0.5,0.508955,0.491045,-104,104,over,0.508955,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,643217,Andrew Benintendi,total_bases,batter_bases,1.5,0.439006,0.560994,128,-128,under,0.560994,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,669326,Bryce Teodosio,hits,batter_hits,0.5,0.353311,0.646689,183,-183,under,0.646689,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,669326,Bryce Teodosio,singles,batter_singles,0.5,0.491045,0.508955,104,-104,under,0.508955,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,669326,Bryce Teodosio,total_bases,batter_bases,0.5,0.394027,0.605973,154,-154,under,0.605973,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,805367,Chase Meidroth,hits,batter_hits,0.5,0.65366,0.34634,-189,189,over,0.65366,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,805367,Chase Meidroth,hits_runs_rbis,batter_h+r+rbi,1.5,0.56091,0.43909,-128,128,over,0.56091,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,805367,Chase Meidroth,singles,batter_singles,0.5,0.647977,0.352023,-184,184,over,0.647977,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,805367,Chase Meidroth,total_bases,batter_bases,0.5,0.694487,0.305513,-227,227,over,0.694487,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,695657,Colson Montgomery,hits,batter_hits,0.5,0.602623,0.397377,-152,152,over,0.602623,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,695657,Colson Montgomery,hits_runs_rbis,batter_h+r+rbi,1.5,0.626527,0.373473,-168,168,over,0.626527,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,695657,Colson Montgomery,singles,batter_singles,0.5,0.540952,0.459048,-118,118,over,0.540952,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,695657,Colson Montgomery,total_bases,batter_bases,1.5,0.632522,0.367478,-172,172,over,0.632522,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,700337,Edgar Quero,hits,batter_hits,0.5,0.363518,0.636482,175,-175,under,0.636482,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,700337,Edgar Quero,singles,batter_singles,0.5,0.508955,0.491045,-104,104,over,0.508955,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,700337,Edgar Quero,total_bases,batter_bases,0.5,0.459405,0.540595,118,-118,under,0.540595,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,677592,Everson Pereira,hits,batter_hits,0.5,0.558583,0.441417,-127,127,over,0.558583,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,677592,Everson Pereira,singles,batter_singles,0.5,0.60071,0.39929,-150,150,over,0.60071,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,677592,Everson Pereira,total_bases,batter_bases,1.5,0.475372,0.524628,110,-110,under,0.524628,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,686799,Jack Kochanowicz,outs_recorded,pitcher_outs,16.5,0.578326,0.421674,-137,137,over,0.578326,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,686799,Jack Kochanowicz,strikeouts_pitching,pitcher_strikeouts,3.5,0.430383,0.569617,132,-132,under,0.569617,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,666176,Jo Adell,hits,batter_hits,0.5,0.529353,0.470647,-112,112,over,0.529353,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,666176,Jo Adell,hits_runs_rbis,batter_h+r+rbi,1.5,0.423336,0.576664,136,-136,under,0.576664,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,666176,Jo Adell,singles,batter_singles,0.5,0.491045,0.508955,104,-104,under,0.508955,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,666176,Jo Adell,total_bases,batter_bases,1.5,0.44348,0.55652,125,-125,under,0.55652,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,624585,Jorge Soler,hits,batter_hits,0.5,0.540918,0.459082,-118,118,over,0.540918,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,624585,Jorge Soler,singles,batter_singles,0.5,0.491045,0.508955,104,-104,under,0.508955,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,624585,Jorge Soler,total_bases,batter_bases,0.5,0.636321,0.363679,-175,175,over,0.636321,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,678246,Miguel Vargas,hits,batter_hits,0.5,0.603682,0.396318,-152,152,over,0.603682,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,678246,Miguel Vargas,hits_runs_rbis,batter_h+r+rbi,1.5,0.666969,0.333031,-200,200,over,0.666969,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,678246,Miguel Vargas,singles,batter_singles,0.5,0.571986,0.428014,-134,134,over,0.571986,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,678246,Miguel Vargas,total_bases,batter_bases,1.5,0.624056,0.375944,-166,166,over,0.624056,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,545361,Mike Trout,hits,batter_hits,0.5,0.531114,0.468886,-113,113,over,0.531114,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,545361,Mike Trout,hits_runs_rbis,batter_h+r+rbi,1.5,0.541653,0.458347,-118,118,over,0.541653,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,545361,Mike Trout,singles,batter_singles,0.5,0.459048,0.540952,118,-118,under,0.540952,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,545361,Mike Trout,total_bases,batter_bases,1.5,0.532875,0.467125,-114,114,over,0.532875,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,808959,Munetaka Murakami,hits,batter_hits,0.5,0.637888,0.362112,-176,176,over,0.637888,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,808959,Munetaka Murakami,hits_runs_rbis,batter_h+r+rbi,1.5,0.631854,0.368146,-172,172,over,0.631854,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,808959,Munetaka Murakami,singles,batter_singles,0.5,0.571986,0.428014,-134,134,over,0.571986,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,808959,Munetaka Murakami,total_bases,batter_bases,1.5,0.679701,0.320299,-212,212,over,0.679701,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,694384,Nolan Schanuel,hits,batter_hits,0.5,0.495041,0.504959,102,-102,under,0.504959,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,694384,Nolan Schanuel,hits_runs_rbis,batter_h+r+rbi,1.5,0.469873,0.530127,113,-113,under,0.530127,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,694384,Nolan Schanuel,singles,batter_singles,0.5,0.428014,0.571986,134,-134,under,0.571986,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,694384,Nolan Schanuel,total_bases,batter_bases,0.5,0.622441,0.377559,-165,165,over,0.622441,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,672724,Oswald Peraza,hits,batter_hits,0.5,0.490527,0.509473,104,-104,under,0.509473,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,672724,Oswald Peraza,singles,batter_singles,0.5,0.491045,0.508955,104,-104,under,0.508955,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,672724,Oswald Peraza,total_bases,batter_bases,0.5,0.582957,0.417043,-140,140,over,0.582957,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,803011,Sam Antonacci,hits,batter_hits,0.5,0.503828,0.496172,-102,102,over,0.503828,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,803011,Sam Antonacci,singles,batter_singles,0.5,0.508955,0.491045,-104,104,over,0.508955,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,803011,Sam Antonacci,total_bases,batter_bases,0.5,0.636109,0.363891,-175,175,over,0.636109,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,518595,Travis d'Arnaud,hits,batter_hits,0.5,0.341113,0.658887,193,-193,under,0.658887,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,518595,Travis d'Arnaud,singles,batter_singles,0.5,0.428014,0.571986,134,-134,under,0.571986,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,518595,Travis d'Arnaud,total_bases,batter_bases,0.5,0.389259,0.610741,157,-157,under,0.610741,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,671976,Tristan Peters,hits,batter_hits,0.5,0.461045,0.538955,117,-117,under,0.538955,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,671976,Tristan Peters,singles,batter_singles,0.5,0.60071,0.39929,-150,150,over,0.60071,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,671976,Tristan Peters,total_bases,batter_bases,0.5,0.535444,0.464556,-115,115,over,0.535444,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,687093,Vaughn Grissom,hits,batter_hits,0.5,0.537817,0.462183,-116,116,over,0.537817,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,687093,Vaughn Grissom,singles,batter_singles,0.5,0.491045,0.508955,104,-104,under,0.508955,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,687093,Vaughn Grissom,total_bases,batter_bases,1.5,0.449245,0.550755,123,-123,under,0.550755,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,687263,Zach Neto,hits,batter_hits,1.5,0.310198,0.689802,222,-222,under,0.689802,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,687263,Zach Neto,hits_runs_rbis,batter_h+r+rbi,1.5,0.490878,0.509122,104,-104,under,0.509122,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,687263,Zach Neto,singles,batter_singles,0.5,0.459048,0.540952,118,-118,under,0.540952,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
MLB,2026-04-27,2026-04-27,824609,R,CWS,LAA,687263,Zach Neto,total_bases,batter_bases,1.5,0.484027,0.515973,107,-107,under,0.515973,backend/mlb/data/processed/mlb_predictions_wide_calibrated_weighted.csv,2026-04-27T17:48:57.447987+00:00
