active_start,active_end,artifact,position,feature,source,missing_value_handling,preprocessing,lineage_hash,recovery
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,44,isna__d7_hits_runs_rbis,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,45,isna__d15_hits_runs_rbis,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,46,isna__d30_hits_runs_rbis,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,47,isna__d7_stolen_bases,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,48,isna__d15_stolen_bases,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,49,isna__d30_stolen_bases,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,50,isna__d7_strikeouts_batting,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,51,isna__d15_strikeouts_batting,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,52,isna__d30_strikeouts_batting,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,53,isna__d7_strikeouts_pitching,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,54,isna__d15_strikeouts_pitching,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,55,isna__d30_strikeouts_pitching,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,56,isna__d7_walks_allowed,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,57,isna__d15_walks_allowed,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,58,isna__d30_walks_allowed,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,59,isna__d7_earned_runs,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,60,isna__d15_earned_runs,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,61,isna__d30_earned_runs,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,62,isna__d7_hits_allowed,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,63,isna__d15_hits_allowed,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,64,isna__d30_hits_allowed,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,65,isna__bvp_at_bats,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,66,isna__bvp_hits,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,67,isna__bvp_home_runs,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,68,isna__bvp_rbi,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,69,isna__bvp_strikeouts,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,70,isna__bvp_walks,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,71,isna__bvp_plate_appearances,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
2026-07-09,2026-08-02,models_out/archive/hits/hits-20260709T061129Z.joblib,72,isna__bvp_total_bases,strict-prior prop_workflow/prepared feature vector,generated 1/0,serialized sklearn pipeline,artifact_sha256=2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,EXACT_FEATURE_CONTRACT_RECOVERED
