identity,date,game_id,player_id,prediction_timestamp,scheduled_game_start,strict_pregame,model_semantic_name,model_artifact_sha256,p_over,target,actual_hits,outcome_attachment_contract,baseline_a_population,hitter_prior_resolved_games,hitter_prior_hits,baseline_b_hitter_shrunk
824561:695731:hits:0.5,2026-08-13,824561,695731,2026-08-13T10:30:54.184888+00:00,2026-08-13T14:10:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.5409522078292466,0.0,0.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,49,29.0,0.5895738335482555
824561:699302:hits:0.5,2026-08-13,824561,699302,2026-08-13T10:30:54.184888+00:00,2026-08-13T14:10:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.4280140326174807,0.0,0.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,6,1.0,0.4004077508750406
824561:700337:hits:0.5,2026-08-13,824561,700337,2026-08-13T10:30:54.184888+00:00,2026-08-13T14:10:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.626189824219531,1.0,3.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,22,9.0,0.453523617075019
824561:701398:hits:0.5,2026-08-13,824561,701398,2026-08-13T10:30:54.184888+00:00,2026-08-13T14:10:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.5783260540559665,1.0,2.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,64,46.0,0.7028570626701467
824561:803011:hits:0.5,2026-08-13,824561,803011,2026-08-13T15:31:02.123241+00:00,2026-08-13T13:10:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.6479767582325769,1.0,2.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,60,37.0,0.6118486545919201
824561:805367:hits:0.5,2026-08-13,824561,805367,2026-08-13T10:30:54.184888+00:00,2026-08-13T14:10:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.6479767582325769,1.0,2.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,65,44.0,0.6658316234554872
824561:808959:hits:0.5,2026-08-13,824561,808959,2026-08-13T10:30:54.184888+00:00,2026-08-13T14:10:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.5719859673825193,0.0,0.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,38,28.0,0.7088197502663166
822777:543807:hits:0.5,2026-08-14,822777,543807,2026-08-14T10:31:12.320499+00:00,2026-08-14T19:15:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.5089548904827527,0.0,0.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,62,43.0,0.680081550175008
822777:641857:hits:0.5,2026-08-14,822777,641857,2026-08-14T10:31:12.320499+00:00,2026-08-14T19:15:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.5519185398982259,1.0,1.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,44,24.0,0.5501097790817417
822777:660821:hits:0.5,2026-08-14,822777,660821,2026-08-14T10:31:12.320499+00:00,2026-08-14T19:15:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.5089548904827527,0.0,0.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,14,7.0,0.5275322051022986
822777:663757:hits:0.5,2026-08-14,822777,663757,2026-08-14T10:31:12.320499+00:00,2026-08-14T19:15:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.6201952164998107,1.0,2.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,52,29.0,0.5600951418708427
822777:664702:hits:0.5,2026-08-14,822777,664702,2026-08-14T10:31:12.320499+00:00,2026-08-14T19:15:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.5719859673825193,0.0,0.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,41,17.0,0.44093282678062384
822777:664770:hits:0.5,2026-08-14,822777,664770,2026-08-14T10:31:12.320499+00:00,2026-08-14T19:15:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.626189824219531,0.0,0.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,55,34.0,0.6127890240039773
822777:665489:hits:0.5,2026-08-14,822777,665489,2026-08-14T10:31:12.320499+00:00,2026-08-14T19:15:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.626189824219531,1.0,1.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,54,32.0,0.5904146534233962
822777:665862:hits:0.5,2026-08-14,822777,665862,2026-08-14T10:31:12.320499+00:00,2026-08-14T19:15:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.4910451095172474,1.0,1.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,64,35.0,0.550079284892369
822777:665926:hits:0.5,2026-08-14,822777,665926,2026-08-14T10:31:12.320499+00:00,2026-08-14T19:15:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.6806877975535622,1.0,1.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,45,25.0,0.5585982738160484
822777:669224:hits:0.5,2026-08-14,822777,669224,2026-08-14T10:31:12.320499+00:00,2026-08-14T19:15:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.5519185398982259,0.0,0.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,49,20.0,0.43167909670615034
822777:671218:hits:0.5,2026-08-14,822777,671218,2026-08-14T10:31:12.320499+00:00,2026-08-14T19:15:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.4280140326174807,0.0,0.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,36,23.0,0.6274024661875129
822777:671277:hits:0.5,2026-08-14,822777,671277,2026-08-14T10:31:12.320499+00:00,2026-08-14T19:15:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.5519185398982259,0.0,0.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,25,17.0,0.6547184397651687
822777:672386:hits:0.5,2026-08-14,822777,672386,2026-08-14T10:31:12.320499+00:00,2026-08-14T19:15:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.6660507649473577,1.0,2.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,40,26.0,0.6376189273385535
822777:672960:hits:0.5,2026-08-14,822777,672960,2026-08-14T10:31:12.320499+00:00,2026-08-14T19:15:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.5719859673825193,1.0,1.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,71,39.0,0.5519709938259565
822777:676391:hits:0.5,2026-08-14,822777,676391,2026-08-14T10:31:12.320499+00:00,2026-08-14T19:15:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.6007102631800963,1.0,1.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,64,45.0,0.6889681737812579
822777:678218:hits:0.5,2026-08-14,822777,678218,2026-08-14T10:31:12.320499+00:00,2026-08-14T19:15:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.5409522078292466,,,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,35,18.0,0.5257141514476876
822777:682987:hits:0.5,2026-08-14,822777,682987,2026-08-14T10:31:12.320499+00:00,2026-08-14T19:15:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.4910451095172474,1.0,1.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,34,15.0,0.46680258362501353
822777:700250:hits:0.5,2026-08-14,822777,700250,2026-08-14T10:31:12.320499+00:00,2026-08-14T19:15:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.4910451095172474,0.0,0.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,67,42.0,0.6214094468300075
822777:703520:hits:0.5,2026-08-14,822777,703520,2026-08-14T10:31:12.320499+00:00,2026-08-14T19:15:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.6479767582325769,1.0,2.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,3,3.0,0.6914280465682334
822777:806146:hits:0.5,2026-08-14,822777,806146,2026-08-14T10:31:12.320499+00:00,2026-08-14T19:15:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.6011256743916968,0.0,0.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,8,6.0,0.6628567820156606
822942:624413:hits:0.5,2026-08-14,822942,624413,2026-08-14T10:31:12.320499+00:00,2026-08-14T19:10:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.6481686416976457,1.0,2.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,68,45.0,0.6527066909506654
822942:641933:hits:0.5,2026-08-14,822942,641933,2026-08-14T10:31:12.320499+00:00,2026-08-14T19:10:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.5224744650240674,1.0,1.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,36,18.0,0.5137661025511493
822942:650490:hits:0.5,2026-08-14,822942,650490,2026-08-14T10:31:12.320499+00:00,2026-08-14T19:10:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.7014399935460106,1.0,1.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,15,9.0,0.5915525440108943
822942:656775:hits:0.5,2026-08-14,822942,656775,2026-08-14T10:31:12.320499+00:00,2026-08-14T19:10:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.5719859673825193,1.0,1.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,50,32.0,0.6311329053836304
822942:665750:hits:0.5,2026-08-14,822942,665750,2026-08-14T10:31:12.320499+00:00,2026-08-14T19:10:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.5783260540559665,0.0,0.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,57,29.0,0.5170109001884703
822942:665966:hits:0.5,2026-08-14,822942,665966,2026-08-14T10:31:12.320499+00:00,2026-08-14T19:10:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.4590477921707535,0.0,0.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,26,8.0,0.37075613271325203
822942:666018:hits:0.5,2026-08-14,822942,666018,2026-08-14T10:31:12.320499+00:00,2026-08-14T19:10:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.6479767582325769,1.0,1.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,57,43.0,0.7323955155730856
822942:670764:hits:0.5,2026-08-14,822942,670764,2026-08-14T10:31:12.320499+00:00,2026-08-14T19:10:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.5719859673825193,1.0,1.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,59,32.0,0.5463538583917995
822942:680700:hits:0.5,2026-08-14,822942,680700,2026-08-14T10:31:12.320499+00:00,2026-08-14T19:10:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.6007102631800963,1.0,2.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,47,29.0,0.6110128820409194
822942:681047:hits:0.5,2026-08-14,822942,681047,2026-08-14T12:32:48.733175+00:00,2026-08-14T19:10:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.4280140326174807,,,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,3,0.0,0.4187007738409607
822942:681297:hits:0.5,2026-08-14,822942,681297,2026-08-14T10:31:12.320499+00:00,2026-08-14T19:10:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.5224744650240674,1.0,1.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,48,21.0,0.4572447948616173
822942:683002:hits:0.5,2026-08-14,822942,683002,2026-08-14T10:31:12.320499+00:00,2026-08-14T19:10:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.4590477921707535,1.0,4.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,58,31.0,0.5394804320037965
822942:683748:hits:0.5,2026-08-14,822942,683748,2026-08-14T10:31:12.320499+00:00,2026-08-14T19:10:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.626189824219531,1.0,1.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,41,20.0,0.5021573165765423
822942:687637:hits:0.5,2026-08-14,822942,687637,2026-08-14T10:31:12.320499+00:00,2026-08-14T19:10:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.4910451095172474,1.0,2.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,24,14.0,0.5814283910078303
822942:687952:hits:0.5,2026-08-14,822942,687952,2026-08-14T12:32:48.733175+00:00,2026-08-14T19:10:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.4910451095172474,1.0,1.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,16,8.0,0.525237854677107
822942:689414:hits:0.5,2026-08-14,822942,689414,2026-08-14T10:31:12.320499+00:00,2026-08-14T19:10:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.6007102631800963,1.0,1.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,51,32.0,0.6204357374957723
822942:691406:hits:0.5,2026-08-14,822942,691406,2026-08-14T10:31:12.320499+00:00,2026-08-14T19:10:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.5719859673825193,0.0,0.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,51,35.0,0.6712831951228909
822942:691723:hits:0.5,2026-08-14,822942,691723,2026-08-14T10:31:12.320499+00:00,2026-08-14T19:10:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.5519185398982259,0.0,0.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,52,28.0,0.5434284752041761
822942:702616:hits:0.5,2026-08-14,822942,702616,2026-08-14T10:31:12.320499+00:00,2026-08-14T19:10:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.5519185398982259,1.0,1.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,53,26.0,0.5017329264303372
822942:802415:hits:0.5,2026-08-14,822942,802415,2026-08-14T10:31:12.320499+00:00,2026-08-14T19:10:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.708509460347817,1.0,1.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,48,33.0,0.6715305091473315
823185:642715:hits:0.5,2026-08-14,823185,642715,2026-08-14T20:01:01.134044+00:00,2026-08-14T22:15:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.6007102631800963,,,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,62,39.0,0.6229386930321509
823185:646240:hits:0.5,2026-08-14,823185,646240,2026-08-14T10:31:12.320499+00:00,2026-08-14T22:15:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.5719859673825193,1.0,1.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,66,36.0,0.5487257907060887
823185:650489:hits:0.5,2026-08-14,823185,650489,2026-08-14T10:31:12.320499+00:00,2026-08-14T22:15:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.5783260540559665,0.0,0.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,56,40.0,0.6969641955039151
823185:664954:hits:0.5,2026-08-14,823185,664954,2026-08-14T23:31:00.105731+00:00,2026-08-14T22:15:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.5783260540559665,1.0,2.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,19,13.0,0.6520632782315026
823185:664983:hits:0.5,2026-08-14,823185,664983,2026-08-14T12:32:48.733175+00:00,2026-08-14T22:15:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.6481686416976457,0.0,0.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,42,27.0,0.6321141702450114
823185:666160:hits:0.5,2026-08-14,823185,666160,2026-08-14T10:31:12.320499+00:00,2026-08-14T22:15:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.4910451095172474,0.0,0.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,29,18.0,0.6109650949256911
823185:668800:hits:0.5,2026-08-14,823185,668800,2026-08-14T10:31:12.320499+00:00,2026-08-14T22:15:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.4775255349759326,0.0,0.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,1,0.0,0.5117453902500632
823185:671083:hits:0.5,2026-08-14,823185,671083,2026-08-14T10:31:12.320499+00:00,2026-08-14T22:15:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.4216739459440334,0.0,0.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,3,0.0,0.4187007738409607
823185:678545:hits:0.5,2026-08-14,823185,678545,2026-08-14T10:31:12.320499+00:00,2026-08-14T22:15:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.6007102631800963,1.0,2.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,10,7.0,0.6447615840139205
823185:678662:hits:0.5,2026-08-14,823185,678662,2026-08-14T10:31:12.320499+00:00,2026-08-14T22:15:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.5519185398982259,1.0,1.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,64,31.0,0.49452372933681343
823185:681198:hits:0.5,2026-08-14,823185,681198,2026-08-14T10:31:12.320499+00:00,2026-08-14T22:15:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.5783260540559665,1.0,1.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,52,35.0,0.6600951418708427
823185:681393:hits:0.5,2026-08-14,823185,681393,2026-08-14T10:31:12.320499+00:00,2026-08-14T22:15:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.4280140326174807,0.0,0.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,16,8.0,0.525237854677107
823185:682674:hits:0.5,2026-08-14,823185,682674,2026-08-14T10:31:12.320499+00:00,2026-08-14T22:15:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.6007102631800963,1.0,1.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,15,11.0,0.6785090657500248
823185:683766:hits:0.5,2026-08-14,823185,683766,2026-08-14T10:31:12.320499+00:00,2026-08-14T22:15:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.5719859673825193,1.0,1.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,16,10.0,0.6085711880104404
823185:687529:hits:0.5,2026-08-14,823185,687529,2026-08-14T10:31:12.320499+00:00,2026-08-14T22:15:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.4216739459440334,,,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,17,3.0,0.30422834049002273
823185:687859:hits:0.5,2026-08-14,823185,687859,2026-08-14T23:31:00.105731+00:00,2026-08-14T22:15:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.4910451095172474,1.0,1.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,53,30.0,0.5673066969221404
823185:691728:hits:0.5,2026-08-14,823185,691728,2026-08-14T10:31:12.320499+00:00,2026-08-14T22:15:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.4910451095172474,1.0,1.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,1,1.0,0.6228565013611742
823185:694249:hits:0.5,2026-08-14,823185,694249,2026-08-14T10:31:12.320499+00:00,2026-08-14T22:15:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.5519185398982259,0.0,0.0,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,44,27.0,0.6078020867740495
823185:696100:hits:0.5,2026-08-14,823185,696100,2026-08-14T10:31:12.320499+00:00,2026-08-14T22:15:00-04:00,True,MLB_HITS_SEMANTIC_V1_2e7377b2cdcb,2e7377b2cdcb836b110e4b1a1a6acccff3afc78f7f82652e3b490048087ddadf,0.4910451095172474,,,CANONICAL_PROSPECTIVE_OUTCOME_SIDECAR,0.575713564031321,61,36.0,0.5884885291630517
