slate_date,game_pk,player_mlb_id,player,governing_capture,market_timestamp,settlement_side,final_odds,outcome,risk,gross_winning_profit,net_result,decision
2026-07-29,824973,665966,Carlos Narváez,cleanroom_20260730T011042Z,2026-07-30T01:11:16+00:00,Under,-213,WIN,5.00,2.347417840375587,2.347417840375587,SETTLEMENT_CERTIFIED
2026-07-29,824973,677800,Wilyer Abreu,cleanroom_20260730T011042Z,2026-07-30T01:11:16+00:00,Over,107,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824973,677800,Wilyer Abreu,cleanroom_20260730T011042Z,2026-07-30T01:11:16+00:00,Under,-139,WIN,5.00,3.597122302158273,3.597122302158273,SETTLEMENT_CERTIFIED
2026-07-29,824973,678882,Ceddanne Rafaela,cleanroom_20260730T011042Z,2026-07-30T01:11:16+00:00,Over,-114,WIN,5.00,4.385964912280702,4.385964912280702,SETTLEMENT_CERTIFIED
2026-07-29,824973,678882,Ceddanne Rafaela,cleanroom_20260730T011042Z,2026-07-30T01:11:16+00:00,Under,-114,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824973,680776,Jarren Duran,cleanroom_20260730T011042Z,2026-07-30T01:11:16+00:00,Over,155,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824973,680776,Jarren Duran,cleanroom_20260730T011042Z,2026-07-30T01:11:16+00:00,Under,-204,WIN,5.00,2.450980392156863,2.450980392156863,SETTLEMENT_CERTIFIED
2026-07-29,824973,686765,Nick Sogard,cleanroom_20260730T011042Z,2026-07-30T01:11:16+00:00,Over,171,WIN,5.00,8.55,8.55,SETTLEMENT_CERTIFIED
2026-07-29,824973,686765,Nick Sogard,cleanroom_20260730T011042Z,2026-07-30T01:11:16+00:00,Under,-227,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824973,687515,Colby Thomas,cleanroom_20260730T011042Z,2026-07-30T01:11:16+00:00,Over,161,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824973,687515,Colby Thomas,cleanroom_20260730T011042Z,2026-07-30T01:11:16+00:00,Under,-213,WIN,5.00,2.347417840375587,2.347417840375587,SETTLEMENT_CERTIFIED
2026-07-29,824973,691016,Tyler Soderstrom,cleanroom_20260730T011042Z,2026-07-30T01:11:16+00:00,Over,122,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824973,691016,Tyler Soderstrom,cleanroom_20260730T011042Z,2026-07-30T01:11:16+00:00,Under,-159,WIN,5.00,3.1446540880503147,3.1446540880503147,SETTLEMENT_CERTIFIED
2026-07-29,824973,695720,Tommy White,cleanroom_20260730T011042Z,2026-07-30T01:11:16+00:00,Over,122,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824973,695720,Tommy White,cleanroom_20260730T011042Z,2026-07-30T01:11:16+00:00,Under,-159,WIN,5.00,3.1446540880503147,3.1446540880503147,SETTLEMENT_CERTIFIED
2026-07-29,824973,701762,Nick Kurtz,cleanroom_20260730T011042Z,2026-07-30T01:11:16+00:00,Over,120,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824973,701762,Nick Kurtz,cleanroom_20260730T011042Z,2026-07-30T01:11:16+00:00,Under,-156,WIN,5.00,3.2051282051282053,3.2051282051282053,SETTLEMENT_CERTIFIED
2026-07-29,824973,702332,Caleb Durbin,cleanroom_20260730T011042Z,2026-07-30T01:11:16+00:00,Over,115,WIN,5.00,5.75,5.75,SETTLEMENT_CERTIFIED
2026-07-29,824973,702332,Caleb Durbin,cleanroom_20260730T011042Z,2026-07-30T01:11:16+00:00,Under,-149,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824973,703607,Henry Bolte,cleanroom_20260730T011042Z,2026-07-30T01:11:16+00:00,Over,158,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824973,703607,Henry Bolte,cleanroom_20260730T011042Z,2026-07-30T01:11:16+00:00,Under,-208,WIN,5.00,2.4038461538461537,2.4038461538461537,SETTLEMENT_CERTIFIED
2026-07-29,824973,805779,Jacob Wilson,cleanroom_20260730T011042Z,2026-07-30T01:11:16+00:00,Over,-111,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-29,824973,805779,Jacob Wilson,cleanroom_20260730T011042Z,2026-07-30T01:11:16+00:00,Under,-116,WIN,5.00,4.310344827586207,4.310344827586207,SETTLEMENT_CERTIFIED
2026-07-30,822946,607043,Brandon Nimmo,cleanroom_20260730T152752Z,2026-07-30T15:27:29+00:00,Over,141,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,822946,607043,Brandon Nimmo,cleanroom_20260730T152752Z,2026-07-30T15:27:29+00:00,Under,-185,WIN,5.00,2.7027027027027026,2.7027027027027026,SETTLEMENT_CERTIFIED
2026-07-30,822946,650490,Yandy Díaz,cleanroom_20260730T152752Z,2026-07-30T15:27:29+00:00,Over,113,WIN,5.00,5.65,5.65,SETTLEMENT_CERTIFIED
2026-07-30,822946,650490,Yandy Díaz,cleanroom_20260730T152752Z,2026-07-30T15:27:29+00:00,Under,-147,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,822946,656775,Cedric Mullins,cleanroom_20260730T152752Z,2026-07-30T15:27:29+00:00,Over,158,WIN,5.00,7.9,7.9,SETTLEMENT_CERTIFIED
2026-07-30,822946,656775,Cedric Mullins,cleanroom_20260730T152752Z,2026-07-30T15:27:29+00:00,Under,-208,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,822946,666018,Jonathan Aranda,cleanroom_20260730T152752Z,2026-07-30T15:27:29+00:00,Over,122,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,822946,666018,Jonathan Aranda,cleanroom_20260730T152752Z,2026-07-30T15:27:29+00:00,Under,-159,WIN,5.00,3.1446540880503147,3.1446540880503147,SETTLEMENT_CERTIFIED
2026-07-30,822946,669394,Jake Burger,cleanroom_20260730T152752Z,2026-07-30T15:27:29+00:00,Over,158,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,822946,669394,Jake Burger,cleanroom_20260730T152752Z,2026-07-30T15:27:29+00:00,Under,-208,WIN,5.00,2.4038461538461537,2.4038461538461537,SETTLEMENT_CERTIFIED
2026-07-30,822946,676356,Jonny DeLuca,cleanroom_20260730T152752Z,2026-07-30T15:27:29+00:00,Over,182,WIN,5.00,9.1,9.1,SETTLEMENT_CERTIFIED
2026-07-30,822946,676356,Jonny DeLuca,cleanroom_20260730T152752Z,2026-07-30T15:27:29+00:00,Under,-244,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,822946,677649,Ezequiel Duran,cleanroom_20260730T152752Z,2026-07-30T15:27:29+00:00,Over,155,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,822946,677649,Ezequiel Duran,cleanroom_20260730T152752Z,2026-07-30T15:27:29+00:00,Under,-204,WIN,5.00,2.450980392156863,2.450980392156863,SETTLEMENT_CERTIFIED
2026-07-30,822946,683748,Victor Mesa Jr.,cleanroom_20260730T152752Z,2026-07-30T15:27:29+00:00,Over,158,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,822946,683748,Victor Mesa Jr.,cleanroom_20260730T152752Z,2026-07-30T15:27:29+00:00,Under,-208,WIN,5.00,2.4038461538461537,2.4038461538461537,SETTLEMENT_CERTIFIED
2026-07-30,822946,691406,Junior Caminero,cleanroom_20260730T152752Z,2026-07-30T15:27:29+00:00,Over,102,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,822946,691406,Junior Caminero,cleanroom_20260730T152752Z,2026-07-30T15:27:29+00:00,Under,-132,WIN,5.00,3.787878787878788,3.787878787878788,SETTLEMENT_CERTIFIED
2026-07-30,822946,694671,Wyatt Langford,cleanroom_20260730T152752Z,2026-07-30T15:27:29+00:00,Over,130,WIN,5.00,6.5,6.5,SETTLEMENT_CERTIFIED
2026-07-30,822946,694671,Wyatt Langford,cleanroom_20260730T152752Z,2026-07-30T15:27:29+00:00,Under,-169,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,822946,802415,Chandler Simpson,cleanroom_20260730T152752Z,2026-07-30T15:27:29+00:00,Over,152,LOSS,5.00,,,NO_ACTION
2026-07-30,822946,802415,Chandler Simpson,cleanroom_20260730T152752Z,2026-07-30T15:27:29+00:00,Under,-200,WIN,5.00,,,NO_ACTION
2026-07-30,822946,810938,Ben Williamson,cleanroom_20260730T152752Z,2026-07-30T15:27:29+00:00,Over,186,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,822946,810938,Ben Williamson,cleanroom_20260730T152752Z,2026-07-30T15:27:29+00:00,Under,-250,WIN,5.00,2.0,2.0,SETTLEMENT_CERTIFIED
2026-07-30,823023,608324,Alex Bregman,cleanroom_20260730T152752Z,2026-07-30T15:28:20+00:00,Over,158,WIN,5.00,7.9,7.9,SETTLEMENT_CERTIFIED
2026-07-30,823023,608324,Alex Bregman,cleanroom_20260730T152752Z,2026-07-30T15:28:20+00:00,Under,-208,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823023,663457,Lars Nootbaar,cleanroom_20260730T152752Z,2026-07-30T15:28:20+00:00,Over,134,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823023,663457,Lars Nootbaar,cleanroom_20260730T152752Z,2026-07-30T15:28:20+00:00,Under,-175,WIN,5.00,2.857142857142857,2.857142857142857,SETTLEMENT_CERTIFIED
2026-07-30,823023,663538,Nico Hoerner,cleanroom_20260730T152752Z,2026-07-30T15:28:20+00:00,Over,152,WIN,5.00,7.6,7.6,SETTLEMENT_CERTIFIED
2026-07-30,823023,663538,Nico Hoerner,cleanroom_20260730T152752Z,2026-07-30T15:28:20+00:00,Under,-200,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823023,664023,Ian Happ,cleanroom_20260730T152752Z,2026-07-30T15:28:20+00:00,Over,178,WIN,5.00,8.9,8.9,SETTLEMENT_CERTIFIED
2026-07-30,823023,664023,Ian Happ,cleanroom_20260730T152752Z,2026-07-30T15:28:20+00:00,Under,-238,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823023,671056,Iván Herrera,cleanroom_20260730T152752Z,2026-07-30T15:28:20+00:00,Over,146,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823023,671056,Iván Herrera,cleanroom_20260730T152752Z,2026-07-30T15:28:20+00:00,Under,-192,WIN,5.00,2.6041666666666665,2.6041666666666665,SETTLEMENT_CERTIFIED
2026-07-30,823023,673548,Seiya Suzuki,cleanroom_20260730T152752Z,2026-07-30T15:28:20+00:00,Over,126,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823023,673548,Seiya Suzuki,cleanroom_20260730T152752Z,2026-07-30T15:28:20+00:00,Under,-164,WIN,5.00,3.048780487804878,3.048780487804878,SETTLEMENT_CERTIFIED
2026-07-30,823023,676475,Alec Burleson,cleanroom_20260730T152752Z,2026-07-30T15:28:20+00:00,Over,107,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823023,676475,Alec Burleson,cleanroom_20260730T152752Z,2026-07-30T15:28:20+00:00,Under,-139,WIN,5.00,3.597122302158273,3.597122302158273,SETTLEMENT_CERTIFIED
2026-07-30,823023,683737,Michael Busch,cleanroom_20260730T152752Z,2026-07-30T15:28:20+00:00,Over,130,WIN,5.00,6.5,6.5,SETTLEMENT_CERTIFIED
2026-07-30,823023,683737,Michael Busch,cleanroom_20260730T152752Z,2026-07-30T15:28:20+00:00,Under,-169,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823023,691023,Jordan Walker,cleanroom_20260730T152752Z,2026-07-30T15:28:20+00:00,Over,102,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823023,691023,Jordan Walker,cleanroom_20260730T152752Z,2026-07-30T15:28:20+00:00,Under,-132,WIN,5.00,3.787878787878788,3.787878787878788,SETTLEMENT_CERTIFIED
2026-07-30,823023,691026,Masyn Winn,cleanroom_20260730T152752Z,2026-07-30T15:28:20+00:00,Over,164,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823023,691026,Masyn Winn,cleanroom_20260730T152752Z,2026-07-30T15:28:20+00:00,Under,-217,WIN,5.00,2.304147465437788,2.304147465437788,SETTLEMENT_CERTIFIED
2026-07-30,823023,691458,Blaze Jordan,cleanroom_20260730T152752Z,2026-07-30T15:28:20+00:00,Over,164,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823023,691458,Blaze Jordan,cleanroom_20260730T152752Z,2026-07-30T15:28:20+00:00,Under,-217,WIN,5.00,2.304147465437788,2.304147465437788,SETTLEMENT_CERTIFIED
2026-07-30,823023,691718,Pete Crow-Armstrong,cleanroom_20260730T152752Z,2026-07-30T15:28:20+00:00,Over,109,WIN,5.00,5.45,5.45,SETTLEMENT_CERTIFIED
2026-07-30,823023,691718,Pete Crow-Armstrong,cleanroom_20260730T152752Z,2026-07-30T15:28:20+00:00,Under,-141,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823023,699393,Pedro Ramírez,cleanroom_20260730T152752Z,2026-07-30T15:28:20+00:00,Over,164,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823023,699393,Pedro Ramírez,cleanroom_20260730T152752Z,2026-07-30T15:28:20+00:00,Under,-217,WIN,5.00,2.304147465437788,2.304147465437788,SETTLEMENT_CERTIFIED
2026-07-30,823023,701675,Nathan Church,cleanroom_20260730T152752Z,2026-07-30T15:28:20+00:00,Over,178,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823023,701675,Nathan Church,cleanroom_20260730T152752Z,2026-07-30T15:28:20+00:00,Under,-238,WIN,5.00,2.100840336134454,2.100840336134454,SETTLEMENT_CERTIFIED
2026-07-30,823023,802139,JJ Wetherholt,cleanroom_20260730T152752Z,2026-07-30T15:28:20+00:00,Over,126,WIN,5.00,6.3,6.3,SETTLEMENT_CERTIFIED
2026-07-30,823023,802139,JJ Wetherholt,cleanroom_20260730T152752Z,2026-07-30T15:28:20+00:00,Under,-164,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823271,592518,Manny Machado,cleanroom_20260731T004346Z,2026-07-31T00:44:00+00:00,Over,113,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823271,592518,Manny Machado,cleanroom_20260731T004346Z,2026-07-31T00:44:00+00:00,Under,-147,WIN,5.00,3.401360544217687,3.401360544217687,SETTLEMENT_CERTIFIED
2026-07-30,823271,593428,Xander Bogaerts,cleanroom_20260731T004346Z,2026-07-31T00:44:00+00:00,Over,174,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823271,593428,Xander Bogaerts,cleanroom_20260731T004346Z,2026-07-31T00:44:00+00:00,Under,-233,WIN,5.00,2.1459227467811157,2.1459227467811157,SETTLEMENT_CERTIFIED
2026-07-30,823271,642715,Willy Adames,cleanroom_20260731T004346Z,2026-07-31T00:44:00+00:00,Over,171,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823271,642715,Willy Adames,cleanroom_20260731T004346Z,2026-07-31T00:44:00+00:00,Under,-227,WIN,5.00,2.202643171806167,2.202643171806167,SETTLEMENT_CERTIFIED
2026-07-30,823271,646240,Rafael Devers,cleanroom_20260731T004346Z,2026-07-31T00:44:00+00:00,Over,155,WIN,5.00,7.75,7.75,SETTLEMENT_CERTIFIED
2026-07-30,823271,646240,Rafael Devers,cleanroom_20260731T004346Z,2026-07-31T00:44:00+00:00,Under,-204,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823271,650333,Luis Arraez,cleanroom_20260731T004346Z,2026-07-31T00:44:00+00:00,Over,128,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823271,650333,Luis Arraez,cleanroom_20260731T004346Z,2026-07-31T00:44:00+00:00,Under,-167,WIN,5.00,2.9940119760479043,2.9940119760479043,SETTLEMENT_CERTIFIED
2026-07-30,823271,650859,Luis Rengifo,cleanroom_20260731T004346Z,2026-07-31T00:44:00+00:00,Over,139,WIN,5.00,6.95,6.95,SETTLEMENT_CERTIFIED
2026-07-30,823271,650859,Luis Rengifo,cleanroom_20260731T004346Z,2026-07-31T00:44:00+00:00,Under,-182,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823271,664034,Ty France,cleanroom_20260731T004346Z,2026-07-31T00:44:00+00:00,Over,139,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823271,664034,Ty France,cleanroom_20260731T004346Z,2026-07-31T00:44:00+00:00,Under,-182,WIN,5.00,2.7472527472527473,2.7472527472527473,SETTLEMENT_CERTIFIED
2026-07-30,823271,665487,Fernando Tatis Jr.,cleanroom_20260731T004346Z,2026-07-31T00:44:00+00:00,Over,120,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823271,665487,Fernando Tatis Jr.,cleanroom_20260731T004346Z,2026-07-31T00:44:00+00:00,Under,-156,WIN,5.00,3.2051282051282053,3.2051282051282053,SETTLEMENT_CERTIFIED
2026-07-30,823271,671218,Heliot Ramos,cleanroom_20260731T004346Z,2026-07-31T00:44:00+00:00,Over,120,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823271,671218,Heliot Ramos,cleanroom_20260731T004346Z,2026-07-31T00:44:00+00:00,Under,-156,WIN,5.00,3.2051282051282053,3.2051282051282053,SETTLEMENT_CERTIFIED
2026-07-30,823271,701538,Jackson Merrill,cleanroom_20260731T004346Z,2026-07-31T00:44:00+00:00,Over,141,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823271,701538,Jackson Merrill,cleanroom_20260731T004346Z,2026-07-31T00:44:00+00:00,Under,-185,WIN,5.00,2.7027027027027026,2.7027027027027026,SETTLEMENT_CERTIFIED
2026-07-30,823271,805811,Bryce Eldridge,cleanroom_20260731T004346Z,2026-07-31T00:44:00+00:00,Over,152,WIN,5.00,7.6,7.6,SETTLEMENT_CERTIFIED
2026-07-30,823271,805811,Bryce Eldridge,cleanroom_20260731T004346Z,2026-07-31T00:44:00+00:00,Under,-200,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823271,808982,Jung Hoo Lee,cleanroom_20260731T004346Z,2026-07-31T00:44:00+00:00,Over,158,WIN,5.00,7.9,7.9,SETTLEMENT_CERTIFIED
2026-07-30,823271,808982,Jung Hoo Lee,cleanroom_20260731T004346Z,2026-07-31T00:44:00+00:00,Under,-208,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823595,596019,Francisco Lindor,cleanroom_20260730T152752Z,2026-07-30T15:27:26+00:00,Over,149,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823595,596019,Francisco Lindor,cleanroom_20260730T152752Z,2026-07-30T15:27:26+00:00,Under,-196,WIN,5.00,2.5510204081632653,2.5510204081632653,SETTLEMENT_CERTIFIED
2026-07-30,823595,666182,Bo Bichette,cleanroom_20260730T152752Z,2026-07-30T15:27:26+00:00,Over,144,WIN,5.00,7.2,7.2,SETTLEMENT_CERTIFIED
2026-07-30,823595,666182,Bo Bichette,cleanroom_20260730T152752Z,2026-07-30T15:27:26+00:00,Under,-189,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823595,669065,Kyle Stowers,cleanroom_20260730T152752Z,2026-07-30T15:27:26+00:00,Over,174,WIN,5.00,8.7,8.7,SETTLEMENT_CERTIFIED
2026-07-30,823595,669065,Kyle Stowers,cleanroom_20260730T152752Z,2026-07-30T15:27:26+00:00,Under,-233,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823595,672640,Otto Lopez,cleanroom_20260730T152752Z,2026-07-30T15:27:26+00:00,Over,134,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823595,672640,Otto Lopez,cleanroom_20260730T152752Z,2026-07-30T15:27:26+00:00,Under,-175,WIN,5.00,2.857142857142857,2.857142857142857,SETTLEMENT_CERTIFIED
2026-07-30,823595,681715,Heriberto Hernández,cleanroom_20260730T152752Z,2026-07-30T15:27:26+00:00,Over,164,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823595,681715,Heriberto Hernández,cleanroom_20260730T152752Z,2026-07-30T15:27:26+00:00,Under,-217,WIN,5.00,2.304147465437788,2.304147465437788,SETTLEMENT_CERTIFIED
2026-07-30,823674,521692,Salvador Perez,cleanroom_20260730T152752Z,2026-07-30T15:27:45+00:00,Over,122,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823674,521692,Salvador Perez,cleanroom_20260730T152752Z,2026-07-30T15:27:45+00:00,Under,-159,WIN,5.00,3.1446540880503147,3.1446540880503147,SETTLEMENT_CERTIFIED
2026-07-30,823674,605137,Josh Bell,cleanroom_20260730T152752Z,2026-07-30T15:27:45+00:00,Over,126,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823674,605137,Josh Bell,cleanroom_20260730T152752Z,2026-07-30T15:27:45+00:00,Under,-164,WIN,5.00,3.048780487804878,3.048780487804878,SETTLEMENT_CERTIFIED
2026-07-30,823674,605170,Victor Caratini,cleanroom_20260730T152503Z,2026-07-30T15:25:29+00:00,Over,146,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823674,605170,Victor Caratini,cleanroom_20260730T152503Z,2026-07-30T15:25:29+00:00,Under,-192,WIN,5.00,2.6041666666666665,2.6041666666666665,SETTLEMENT_CERTIFIED
2026-07-30,823674,657041,Lane Thomas,cleanroom_20260730T152503Z,2026-07-30T15:25:29+00:00,Over,122,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823674,657041,Lane Thomas,cleanroom_20260730T152503Z,2026-07-30T15:25:29+00:00,Under,-159,WIN,5.00,3.1446540880503147,3.1446540880503147,SETTLEMENT_CERTIFIED
2026-07-30,823674,665019,Kody Clemens,cleanroom_20260730T152752Z,2026-07-30T15:27:45+00:00,Over,117,WIN,5.00,5.85,5.85,SETTLEMENT_CERTIFIED
2026-07-30,823674,665019,Kody Clemens,cleanroom_20260730T152752Z,2026-07-30T15:27:45+00:00,Under,-152,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823674,668885,Austin Martin,cleanroom_20260730T152752Z,2026-07-30T15:27:45+00:00,Over,141,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823674,668885,Austin Martin,cleanroom_20260730T152752Z,2026-07-30T15:27:45+00:00,Under,-185,WIN,5.00,2.7027027027027026,2.7027027027027026,SETTLEMENT_CERTIFIED
2026-07-30,823674,668904,Royce Lewis,cleanroom_20260730T152752Z,2026-07-30T15:27:45+00:00,Over,113,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823674,668904,Royce Lewis,cleanroom_20260730T152752Z,2026-07-30T15:27:45+00:00,Under,-147,WIN,5.00,3.401360544217687,3.401360544217687,SETTLEMENT_CERTIFIED
2026-07-30,823674,670231,John Rave,cleanroom_20260730T152752Z,2026-07-30T15:27:45+00:00,Over,144,WIN,5.00,7.2,7.2,SETTLEMENT_CERTIFIED
2026-07-30,823674,670231,John Rave,cleanroom_20260730T152752Z,2026-07-30T15:27:45+00:00,Under,-189,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823674,679845,Nick Loftin,cleanroom_20260730T152752Z,2026-07-30T15:27:45+00:00,Over,158,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823674,679845,Nick Loftin,cleanroom_20260730T152752Z,2026-07-30T15:27:45+00:00,Under,-208,WIN,5.00,2.4038461538461537,2.4038461538461537,SETTLEMENT_CERTIFIED
2026-07-30,823674,680777,Ryan Jeffers,cleanroom_20260730T152752Z,2026-07-30T15:27:45+00:00,Over,117,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823674,680777,Ryan Jeffers,cleanroom_20260730T152752Z,2026-07-30T15:27:45+00:00,Under,-152,WIN,5.00,3.289473684210526,3.289473684210526,SETTLEMENT_CERTIFIED
2026-07-30,823674,686555,Isaac Collins,cleanroom_20260730T152752Z,2026-07-30T15:27:45+00:00,Over,178,WIN,5.00,8.9,8.9,SETTLEMENT_CERTIFIED
2026-07-30,823674,686555,Isaac Collins,cleanroom_20260730T152752Z,2026-07-30T15:27:45+00:00,Under,-238,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823674,686681,Michael Massey,cleanroom_20260730T152752Z,2026-07-30T15:27:45+00:00,Over,128,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823674,686681,Michael Massey,cleanroom_20260730T152752Z,2026-07-30T15:27:45+00:00,Under,-167,WIN,5.00,2.9940119760479043,2.9940119760479043,SETTLEMENT_CERTIFIED
2026-07-30,823674,686797,Brooks Lee,cleanroom_20260730T152752Z,2026-07-30T15:27:45+00:00,Over,149,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823674,686797,Brooks Lee,cleanroom_20260730T152752Z,2026-07-30T15:27:45+00:00,Under,-196,WIN,5.00,2.5510204081632653,2.5510204081632653,SETTLEMENT_CERTIFIED
2026-07-30,823674,695506,Jac Caglianone,cleanroom_20260730T152752Z,2026-07-30T15:27:45+00:00,Over,-101,WIN,5.00,4.9504950495049505,4.9504950495049505,SETTLEMENT_CERTIFIED
2026-07-30,823674,695506,Jac Caglianone,cleanroom_20260730T152752Z,2026-07-30T15:27:45+00:00,Under,-128,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823674,695600,Carter Jensen,cleanroom_20260730T152752Z,2026-07-30T15:27:45+00:00,Over,112,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823674,695600,Carter Jensen,cleanroom_20260730T152752Z,2026-07-30T15:27:45+00:00,Under,-145,WIN,5.00,3.4482758620689653,3.4482758620689653,SETTLEMENT_CERTIFIED
2026-07-30,823674,807712,Luke Keaschall,cleanroom_20260730T152752Z,2026-07-30T15:27:45+00:00,Over,155,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823674,807712,Luke Keaschall,cleanroom_20260730T152752Z,2026-07-30T15:27:45+00:00,Under,-204,WIN,5.00,2.450980392156863,2.450980392156863,SETTLEMENT_CERTIFIED
2026-07-30,823921,518692,Freddie Freeman,cleanroom_20260731T004346Z,2026-07-31T00:43:24+00:00,Over,107,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
2026-07-30,823921,518692,Freddie Freeman,cleanroom_20260731T004346Z,2026-07-31T00:43:24+00:00,Under,-139,WIN,5.00,3.597122302158273,3.597122302158273,SETTLEMENT_CERTIFIED
2026-07-30,823921,571970,Max Muncy,cleanroom_20260731T004346Z,2026-07-31T00:43:24+00:00,Over,126,LOSS,5.00,0,-5.0,SETTLEMENT_CERTIFIED
