dimension,value,rows,share,selected_wagers,wins,losses,voids,technical_unresolved,observed_win_rate,mean_offered_break_even_probability,mean_no_vig_market_probability,mean_model_selected_side_probability,observed_minus_offered_break_even,observed_minus_no_vig_market_probability,observed_minus_model_probability,average_selected_odds,stake,offered_net,offered_roi,novig_fair_net,novig_fair_roi,even_money_net,even_money_roi,offered_price_drag_vs_novig,novig_return_vs_even_money
game,824894,3,0.0005083022704168078,2,1,1,1,0,0.5,0.6247324546581052,0.5875075354083454,0.6310285,-0.12473245465810523,-0.08750753540834544,-0.1310285,-166.5,10,-2.0414201183431953,-0.20414201183431951,-1.5397478775405196,-0.15397478775405196,0.0,0.0,-0.5016722408026757,-1.5397478775405196
game,824895,5,0.0008471704506946798,4,2,2,1,0,0.5,0.6534142408509449,0.6144009512118683,0.558889,-0.1534142408509449,-0.11440095121186833,-0.05888899999999997,-190.0,20,-4.6891771019678,-0.23445885509839,-3.7221125573170477,-0.18610562786585239,0.0,0.0,-0.9670645446507526,-3.7221125573170477
game,824896,5,0.0008471704506946798,5,3,2,0,0,0.6,0.6866243574211206,0.645523443667779,0.6208372000000001,-0.08662435742112062,-0.04552344366777905,-0.02083720000000011,-221.6,25,-3.1462917900973344,-0.12585167160389338,-1.7505534440928274,-0.07002213776371309,5.0,0.2,-1.395738346004507,-6.750553444092827
game,824897,8,0.0013554727211114877,8,4,4,0,0,0.5,0.6409304798586608,0.6026541742519123,0.5706025,-0.1409304798586608,-0.10265417425191226,-0.07060250000000001,-182.125,40,-9.227996982339414,-0.23069992455848537,-7.276699098362708,-0.1819174774590677,0.0,0.0,-1.9512978839767063,-7.276699098362708
game,824898,7,0.0011860386309725517,6,4,2,0,1,0.6666666666666666,0.6391715344032921,0.6009782786030082,0.5791373333333333,0.027495132263374522,0.0656883880636584,0.08752933333333335,-179.33333333333334,30,0.356218168718168,0.011873938957272267,2.290377396673126,0.07634591322243753,10.0,0.3333333333333333,-1.9341592279549578,-7.709622603326874
game,824900,9,0.0015249068112504235,9,3,6,0,0,0.3333333333333333,0.6452795518321992,0.6066745709855454,0.5808312222222223,-0.3119462184988659,-0.27334123765221213,-0.24749788888888896,-184.55555555555554,45,-22.748008028845035,-0.5055112895298897,-21.339087556449503,-0.47420194569887786,-15.0,-0.3333333333333333,-1.4089204723955326,-6.339087556449503
game,824902,9,0.0015249068112504235,7,2,5,2,0,0.2857142857142857,0.6280466547830172,0.590339868140248,0.6174995714285715,-0.34233236906873155,-0.30462558242596227,-0.3317852857142858,-172.28571428571428,35,-19.602141870105942,-0.5600611962887412,-18.62414658490194,-0.5321184738543412,-15.0,-0.42857142857142855,-0.9779952852040026,-3.62414658490194
game,824903,11,0.0018637749915282956,11,3,8,0,0,0.2727272727272727,0.6415349002977141,0.6031877140302147,0.6055261818181817,-0.3688076275704414,-0.33046044130294194,-0.33279890909090903,-181.27272727272728,55,-30.800240947423454,-0.5600043808622446,-29.257414720224737,-0.531952994913177,-25.0,-0.45454545454545453,-1.5428262271987165,-4.257414720224737
game,824904,12,0.0020332090816672314,12,6,6,0,0,0.5,0.6392645318346167,0.6009360882671576,0.6208275833333333,-0.13926453183461673,-0.10093608826715761,-0.12082758333333332,-180.33333333333334,60,-14.850967390692155,-0.24751612317820257,-11.98552008597622,-0.19975866809960366,0.0,0.0,-2.8654473047159357,-11.98552008597622
game,824905,13,0.0022026431718061676,13,11,2,0,0,0.8461538461538461,0.6282249026640065,0.5903623988462291,0.6428414615384616,0.2179289434898396,0.25579144730761705,0.2033123846153846,-173.15384615384616,65,22.7479979091875,0.3499691986028846,28.364628521204885,0.436378900326229,45.0,0.6923076923076923,-5.616630612017385,-16.635371478795115
game,824906,11,0.0018637749915282956,11,6,5,0,0,0.5454545454545454,0.6395371348972253,0.6010287645245928,0.6355679090909091,-0.09408258944267989,-0.05557421907004734,-0.09011336363636369,-179.9090909090909,55,-7.507613033611278,-0.13650205515656869,-4.468269294926605,-0.08124125990775646,5.0,0.09090909090909091,-3.039343738684673,-9.468269294926605
game,824907,13,0.0022026431718061676,13,11,2,0,0,0.8461538461538461,0.61738491315497,0.5804446963035864,0.6276406923076923,0.22876893299887613,0.26570914985025973,0.21851315384615388,-164.92307692307693,65,24.651897722287874,0.37925996495827496,30.357730857645535,0.4670420131945467,45.0,0.6923076923076923,-5.705833135357661,-14.642269142354465
game,824908,10,0.0016943409013893595,10,5,5,0,0,0.5,0.6486595418947214,0.6094205497373055,0.5731864999999999,-0.14865954189472141,-0.10942054973730553,-0.07318649999999993,-186.7,50,-11.301655898530587,-0.22603311797061174,-8.8132187680136,-0.176264375360272,0.0,0.0,-2.488437130516987,-8.8132187680136
game,824909,5,0.0008471704506946798,5,3,2,0,0,0.6,0.6627473152236777,0.6231924989429243,0.583951,-0.06274731522367771,-0.0231924989429243,0.01604899999999998,-197.6,25,-2.795356027873705,-0.1118142411149482,-1.387706680089531,-0.05550826720358124,5.0,0.2,-1.407649347784174,-6.387706680089531
game,824910,6,0.0010166045408336157,5,3,2,1,0,0.6,0.6341594249029744,0.5960430246510378,0.5665466,-0.03415942490297441,0.003956975348962222,0.033453399999999966,-174.2,25,-1.3449163449163457,-0.053796653796653826,0.16727427602616451,0.006690971041046581,5.0,0.2,-1.5121906209425102,-4.8327257239738355
game,824920,8,0.0013554727211114877,6,5,1,2,0,0.8333333333333334,0.633360574539499,0.5952790922377481,0.5701498333333334,0.19997275879383436,0.23805424109558526,0.2631835,-175.33333333333334,30,9.655400196886271,0.32184667322954236,12.196154364075099,0.4065384788025033,20.0,0.6666666666666666,-2.540754167188828,-7.803845635924901
game,824922,5,0.0008471704506946798,5,3,2,0,0,0.6,0.5896139223692304,0.5541853000336365,0.607852,0.010386077630769597,0.04581469996636345,-0.00785199999999997,-145.4,25,-0.2366863905325438,-0.009467455621301753,1.3435811679958842,0.053743246719835366,5.0,0.2,-1.580267558528428,-3.6564188320041158
game,824923,9,0.0015249068112504235,8,5,3,1,0,0.625,0.6355666642890156,0.5975541387031474,0.568071625,-0.010566664289015648,0.02744586129685256,0.05692837500000003,-176.625,40,0.19941580835005324,0.0049853952087513306,2.7587303323691685,0.06896825830922922,10.0,0.25,-2.5593145240191153,-7.2412696676308315
game,824924,8,0.0013554727211114877,7,4,3,0,1,0.5714285714285714,0.6511891551343264,0.6122424541893424,0.6136592857142856,-0.079760583705755,-0.040813882760771025,-0.04223071428571423,-189.71428571428572,35,-4.500987882737666,-0.12859965379250476,-2.5613748477413587,-0.07318213850689596,5.0,0.14285714285714285,-1.9396130349963077,-7.561374847741359
game,824925,4,0.0006777363605557439,4,3,1,0,0,0.75,0.6448758486843303,0.6062281731622919,0.604183,0.10512415131566966,0.14377182683770806,0.14581699999999997,-185.25,20,3.846777279727979,0.19233886398639893,5.370803876704338,0.2685401938352169,10.0,0.5,-1.5240265969763591,-4.629196123295662
game,824926,9,0.0015249068112504235,8,7,1,1,0,0.875,0.6633052440841989,0.6235797001425246,0.5733935,0.2116947559158011,0.2514202998574754,0.3016065,-199.125,40,13.160504439216979,0.32901261098042445,16.544862271082252,0.4136215567770563,30.0,0.75,-3.384357831865273,-13.455137728917748
game,824927,6,0.0010166045408336157,5,3,2,1,0,0.6,0.6326984852018624,0.594752563348785,0.561409,-0.03269848520186247,0.005247436651214965,0.03859099999999993,-175.8,25,-0.2981414558595765,-0.01192565823438306,1.2856416774006925,0.0514256670960277,5.0,0.2,-1.583783133260269,-3.7143583225993075
game,824928,7,0.0011860386309725517,7,6,1,0,0,0.8571428571428571,0.6464239620493755,0.6078235824343067,0.5905621428571427,0.21071889509348163,0.24931927470855042,0.2665807142857144,-186.0,35,11.370404735997075,0.32486870674277357,14.321049448180577,0.40917284137658794,25.0,0.7142857142857143,-2.950644712183502,-10.678950551819423
game,824971,12,0.0020332090816672314,10,7,3,2,0,0.7,0.6351967391770463,0.5970108049118831,0.5735726999999999,0.06480326082295362,0.10298919508811688,0.12642730000000002,-178.3,50,3.7390795539214072,0.07478159107842815,7.17316438575018,0.1434632877150036,20.0,0.4,-3.434084831828773,-12.82683561424982
game,824972,4,0.0006777363605557439,4,1,3,0,0,0.25,0.6181080636171956,0.5810542763285687,0.56789,-0.3681080636171956,-0.33105427632856865,-0.31789,-165.25,20,-11.240601503759398,-0.5620300751879699,-10.685025371310047,-0.5342512685655023,-10.0,-0.5,-0.5555761324493513,-0.6850253713100471
game,824973,11,0.0018637749915282956,11,7,4,0,0,0.6363636363636364,0.6248283242735083,0.5874079515276374,0.591343090909091,0.011535312090128036,0.04895568483599899,0.04502054545454537,-170.45454545454547,55,1.518882815057713,0.02761605118286751,5.122986878974378,0.09314521598135232,15.0,0.2727272727272727,-3.604104063916665,-9.877013121025623
game,824975,11,0.0018637749915282956,9,7,2,1,1,0.7777777777777778,0.598803558336805,0.5627540817301423,0.5688947777777779,0.1789742194409728,0.2150236960476355,0.20888299999999993,-153.33333333333334,45,12.602384144290141,0.2800529809842254,16.2804562939753,0.3617879176438955,25.0,0.5555555555555556,-3.678072149685157,-8.719543706024702
game,824976,10,0.0016943409013893595,9,5,4,1,0,0.5555555555555556,0.6149495802852893,0.578037069926734,0.5935325555555556,-0.05939402472973376,-0.0224815143711784,-0.03797700000000004,-162.11111111111111,45,-3.5609845849877972,-0.0791329907775066,-0.9191355668435275,-0.020425234818745055,5.0,0.1111111111111111,-2.6418490181442698,-5.9191355668435275
game,824977,9,0.0015249068112504235,9,5,4,0,0,0.5555555555555556,0.6206128674475111,0.5832987177382017,0.5796058888888889,-0.06505731189195552,-0.027743162182646164,-0.024050333333333285,-165.33333333333334,45,-3.9098718207828185,-0.08688604046184041,-1.2702171274655392,-0.02822704727701198,5.0,0.1111111111111111,-2.6396546933172793,-6.270217127465539
game,824978,9,0.0015249068112504235,9,6,3,0,0,0.6666666666666666,0.6277022467031251,0.5900149200358887,0.5923036666666667,0.0389644199635415,0.0766517466307779,0.07436299999999996,-170.66666666666666,45,2.1062867878710616,0.04680637306380137,5.1171414603079475,0.11371425467350994,15.0,0.3333333333333333,-3.010854672436886,-9.882858539692052
game,824980,12,0.0020332090816672314,10,3,7,2,0,0.3,0.6419243799113169,0.603328467542695,0.6375968999999999,-0.3419243799113169,-0.303328467542695,-0.3375968999999999,-184.3,50,-24.3066628360746,-0.486133256721492,-22.644557706096556,-0.45289115412193115,-20.0,-0.4,-1.6621051299780447,-2.644557706096556
game,824982,9,0.0015249068112504235,9,6,3,0,0,0.6666666666666666,0.6162406121759871,0.5793046343905117,0.590824,0.050426054490679495,0.08736203227615491,0.07584266666666661,-164.55555555555554,45,3.8830536594853573,0.08629008132189683,7.003827763045538,0.1556406169565675,15.0,0.3333333333333333,-3.120774103560181,-7.996172236954462
game,824983,14,0.0023720772619451034,13,10,3,1,0,0.7692307692307693,0.5993717637321999,0.5631218012701662,0.610960076923077,0.16985900549856936,0.20610896796060307,0.1582706923076923,-151.15384615384616,65,18.80456394781699,0.2893009838125691,24.207251054059746,0.3724192469855346,35.0,0.5384615384615384,-5.402687106242755,-10.792748945940254
game,824984,9,0.0015249068112504235,9,6,3,0,0,0.6666666666666666,0.6119379024768594,0.5751273003364017,0.6100155555555555,0.05472876418980721,0.09153936633026494,0.0566511111111111,-160.0,45,4.56754391847709,0.10150097596615755,7.740934979548869,0.1720207773233082,15.0,0.3333333333333333,-3.1733910610717793,-7.259065020451131
game,824986,12,0.0020332090816672314,9,3,6,1,2,0.3333333333333333,0.6214892812706253,0.5842192383458764,0.6414145555555556,-0.288155947937292,-0.2508859050125431,-0.3080812222222223,-170.55555555555554,45,-19.85336517041447,-0.4411858926758771,-18.23238251147977,-0.40516405581066156,-15.0,-0.3333333333333333,-1.6209826589347003,-3.23238251147977
game,824987,6,0.0010166045408336157,6,5,1,0,0,0.8333333333333334,0.6303274063052803,0.5924825761500465,0.5755361666666666,0.2030059270280531,0.24085075718328686,0.25779716666666674,-172.66666666666666,30,10.111574152463138,0.3370524717487713,12.674410018587817,0.4224803339529272,20.0,0.6666666666666666,-2.5628358661246793,-7.3255899814121825
game,824988,6,0.0010166045408336157,6,3,3,0,0,0.5,0.6439855786350214,0.6053478248532859,0.568429,-0.14398557863502137,-0.10534782485328587,-0.06842899999999996,-183.0,30,-6.357048425066289,-0.2119016141688763,-4.840575750304505,-0.16135252501015016,0.0,0.0,-1.5164726747617836,-4.840575750304505
game,824990,9,0.0015249068112504235,7,3,4,2,0,0.42857142857142855,0.6396645473705015,0.6013710042408623,0.6090664285714286,-0.21109311879907294,-0.17279957566943377,-0.18049500000000002,-181.0,35,-11.256182287511418,-0.32160520821461197,-9.738326880092252,-0.2782379108597786,-5.0,-0.14285714285714285,-1.517855407419166,-4.738326880092252
game,825006,6,0.0010166045408336157,4,2,2,2,0,0.5,0.6019694011406035,0.5658468189570421,0.63150525,-0.10196940114060349,-0.06584681895704214,-0.13150525000000002,-155.25,20,-3.7452758881330306,-0.18726379440665153,-2.7009402600844,-0.13504701300422,0.0,0.0,-1.0443356280486307,-2.7009402600844
game,825007,7,0.0011860386309725517,7,4,3,0,0,0.5714285714285714,0.65159124388449,0.6126079975383735,0.6078851428571428,-0.08016267245591857,-0.041179426109802075,-0.036456571428571394,-191.0,35,-5.638041489154992,-0.16108689969014264,-3.7762147254789253,-0.10789184929939787,5.0,0.14285714285714285,-1.861826763676067,-8.776214725478926
game,825008,6,0.0010166045408336157,5,4,1,1,0,0.8,0.6555128219732482,0.6160921780243559,0.5722160000000001,0.14448717802675182,0.18390782197564415,0.227784,-193.6,25,5.553899046997335,0.22215596187989342,7.50896936672295,0.300358774668918,15.0,0.6,-1.955070319725615,-7.49103063327705
game,825009,10,0.0016943409013893595,9,3,6,1,0,0.3333333333333333,0.6210065244972046,0.5837146335789365,0.6094393333333333,-0.2876731911638713,-0.2503813002456032,-0.276106,-167.77777777777777,45,-21.401497212550684,-0.47558882694557075,-19.883747357775082,-0.44186105239500184,-15.0,-0.3333333333333333,-1.5177498547756016,-4.883747357775082
game,825010,5,0.0008471704506946798,4,1,3,1,0,0.25,0.6275566497595679,0.5903167403842761,0.6092902499999999,-0.37755664975956793,-0.34031674038427606,-0.3592902499999999,-170.75,20,-12.093023255813954,-0.6046511627906976,-11.591820368885326,-0.5795910184442663,-10.0,-0.5,-0.5012028869286276,-1.591820368885326
game,825011,9,0.0015249068112504235,8,6,2,0,1,0.75,0.6386300736005852,0.600475751261351,0.6009813749999999,0.11136992639941479,0.149524248738649,0.14901862500000007,-180.625,40,6.572220010052657,0.16430550025131643,9.53099795660475,0.23827494891511874,20.0,0.5,-2.958777946552093,-10.46900204339525
game,825012,9,0.0015249068112504235,9,3,6,0,0,0.3333333333333333,0.6613311130235737,0.6217630204844811,0.6116565555555555,-0.3279977796902404,-0.28842968715114775,-0.2783232222222222,-199.33333333333334,45,-23.145496083896113,-0.5143443574199136,-21.755400661335578,-0.48345334802967954,-15.0,-0.3333333333333333,-1.3900954225605346,-6.755400661335578
game,825013,9,0.0015249068112504235,9,6,3,0,0,0.6666666666666666,0.6639537414262157,0.6241994846372856,0.5993342222222222,0.0027129252404509696,0.042467182029381045,0.06733244444444442,-199.88888888888889,45,0.9116017787183517,0.02025781730485226,3.836509520144685,0.08525576711432634,15.0,0.3333333333333333,-2.9249077414263334,-11.163490479855316
game,825014,7,0.0011860386309725517,7,3,4,0,0,0.42857142857142855,0.5905973385777922,0.5549064815573008,0.5655491428571429,-0.16202591000636363,-0.12633505298587228,-0.1369777142857143,-146.14285714285714,35,-9.342817860781931,-0.266937653165198,-7.688284965900786,-0.21966528474002248,-5.0,-0.14285714285714285,-1.6545328948811449,-2.6882849659007864
game,825055,12,0.0020332090816672314,12,5,7,0,0,0.4166666666666667,0.652104475907631,0.6130656142318346,0.6258883333333333,-0.2354378092409643,-0.1963989475651679,-0.20922166666666658,-191.91666666666666,60,-22.18532329578111,-0.3697553882630185,-19.77655865330489,-0.32960931088841483,-10.0,-0.16666666666666666,-2.4087646424762212,-9.776558653304889
game,825056,7,0.0011860386309725517,7,5,2,0,0,0.7142857142857143,0.6270849064036879,0.589331262485336,0.6076412857142858,0.08720080788202644,0.12495445180037834,0.10664442857142853,-171.14285714285714,35,5.7407793877112105,0.1640222682203203,8.34729948191804,0.23849427091194397,15.0,0.42857142857142855,-2.6065200942068287,-6.652700518081961
game,825057,9,0.0015249068112504235,9,3,6,0,0,0.3333333333333333,0.6253009750884578,0.5877278822101982,0.6219093333333333,-0.2919676417551245,-0.2543945488768649,-0.288576,-169.77777777777777,45,-20.65568350245126,-0.45901518894336135,-19.098715114742568,-0.4244158914387237,-15.0,-0.3333333333333333,-1.556968387708693,-4.098715114742568
game,825058,7,0.0011860386309725517,6,5,1,1,0,0.8333333333333334,0.6439343964890815,0.6053160911489546,0.5952013333333334,0.1893989368442519,0.2280172421843788,0.238132,-183.0,30,8.795734781650275,0.2931911593883425,11.275440991505377,0.3758480330501792,20.0,0.6666666666666666,-2.4797062098551024,-8.724559008494623
game,825061,12,0.0020332090816672314,10,5,5,2,0,0.5,0.6406529201112605,0.6023584045612396,0.6165926,-0.14065292011126052,-0.10235840456123957,-0.11659260000000005,-182.9,50,-12.002455099157887,-0.24004910198315774,-9.582997853642883,-0.19165995707285766,0.0,0.0,-2.4194572455150034,-9.582997853642883
game,825062,8,0.0013554727211114877,8,4,4,0,0,0.5,0.6317432164193205,0.5935730180832777,0.5929967500000001,-0.13174321641932052,-0.09357301808327767,-0.09299675000000007,-173.25,40,-8.40232683982684,-0.21005817099567098,-6.36685619581681,-0.15917140489542025,0.0,0.0,-2.0354706440100294,-6.36685619581681
game,825063,11,0.0018637749915282956,11,9,2,0,0,0.8181818181818182,0.6447594297295113,0.6061162762544986,0.6128677272727273,0.17342238845230695,0.21206554192731963,0.20531409090909092,-185.27272727272728,55,13.47223227297765,0.24494967769050272,17.82747141215462,0.3241358438573567,35.0,0.6363636363636364,-4.35523913917697,-17.17252858784538
game,825064,12,0.0020332090816672314,9,6,3,2,1,0.6666666666666666,0.6029629447938832,0.5667319808292992,0.5998131111111111,0.06370372187278339,0.09993468583736742,0.0668535555555555,-155.55555555555554,45,3.9032247397030204,0.08673832754895601,7.023029395611138,0.15606731990246972,15.0,0.3333333333333333,-3.1198046559081174,-7.976970604388862
game,825065,12,0.0020332090816672314,11,5,6,1,0,0.45454545454545453,0.6202135981016529,0.5828343259315629,0.5799177272727273,-0.16566814355619836,-0.1282888713861084,-0.12537227272727275,-164.9090909090909,55,-13.443283785848084,-0.24442334156087425,-10.787645748852114,-0.196139013615493,-5.0,-0.09090909090909091,-2.6556380369959705,-5.787645748852114
