full_name,player_id,game_id,team_id,line,p_over,game_date
A. Burakovsky,8477444,2025020403,16,3.5,0.1280701999464481,2025-11-30
J. Dickinson,8477450,2025020403,16,3.5,0.1196478675145153,2025-11-30
A. Erne,8477454,2025020405,25,3.5,0.094380224224711,2025-11-30
W. Carrier,8477478,2025020404,12,3.5,0.0293780783141373,2025-11-30
T. Bertuzzi,8477479,2025020403,16,3.5,0.2948203955381273,2025-11-30
J. Drouin,8477494,2025020402,2,3.5,0.1869946849354073,2025-11-30
B. Horvat,8477500,2025020402,2,3.5,0.4521564864826105,2025-11-30
R. Johnston,8477527,2025020403,24,3.5,0.0844186151877338,2025-11-30
N. Ehlers,8477940,2025020404,12,3.5,0.3704319487964326,2025-11-30
S. Milano,8477947,2025020402,15,3.5,0.207077500240508,2025-11-30
R. Donato,8477987,2025020403,16,3.5,0.2308257156125034,2025-11-30
M. Amadio,8478020,2025020405,9,3.5,0.0859017389605448,2025-11-30
S. Lafferty,8478043,2025020403,16,3.5,0.1811793678790918,2025-11-30
H. Hodgson,8478173,2025020405,9,3.5,0.0332088392651712,2025-11-30
Dryden Hunt,8478211,2025020404,20,3.5,0.0447473864453125,2025-11-30
F. Vatrano,8478366,2025020403,24,3.5,0.2586795921568923,2025-11-30
M. Rantanen,8478420,2025020405,25,3.5,0.2263237074412325,2025-11-30
J. Harkins,8478424,2025020403,24,3.5,0.0805774599906948,2025-11-30
S. Aho,8478427,2025020404,12,3.5,0.1273048771538474,2025-11-30
D. Strome,8478440,2025020402,15,3.5,0.1842527731973752,2025-11-30
M. Barzal,8478445,2025020402,2,3.5,0.2943979256095094,2025-11-30
R. Hintz,8478449,2025020405,25,3.5,0.2670189113641427,2025-11-30
A. Beauvillier,8478463,2025020402,15,3.5,0.1606623373544246,2025-11-30
T. Terry,8478873,2025020403,24,3.5,0.2958604371092768,2025-11-30
R. Lomberg,8479066,2025020404,20,3.5,0.0438886690728843,2025-11-30
S. Steel,8479351,2025020405,25,3.5,0.0680937190288206,2025-11-30
P. Dubois,8479400,2025020402,15,3.5,0.2285692656904196,2025-11-30
N. Bastian,8479414,2025020405,25,3.5,0.1988323264072182,2025-11-30
B. Duhaime,8479520,2025020402,15,3.5,0.044570257818082,2025-11-30
M. Frost,8480028,2025020404,20,3.5,0.1234506037363015,2025-11-30
R. Poehling,8480068,2025020403,24,3.5,0.1025615479527763,2025-11-30
F. Zetterlund,8480188,2025020405,9,3.5,0.1600880252748639,2025-11-30
D. Batherson,8480208,2025020405,9,3.5,0.2396826293599808,2025-11-30
E. Robinson,8480762,2025020404,12,3.5,0.0296522272014905,2025-11-30
J. Farabee,8480797,2025020404,20,3.5,0.1070714235206491,2025-11-30
J. Kotkaniemi,8480829,2025020404,12,3.5,0.0553132774329813,2025-11-30
A. Svechnikov,8480830,2025020404,12,3.5,0.0921254930545688,2025-11-30
O. Bäck,8480840,2025020405,25,3.5,0.1351129463664917,2025-11-30
M. Pospisil,8481028,2025020404,20,3.5,0.1390450319710085,2025-11-30
Y. Sharangovich,8481068,2025020404,20,3.5,0.1170151260725697,2025-11-30
K. MacLean,8481237,2025020402,2,3.5,0.0695638736230882,2025-11-30
D. Cozens,8481528,2025020405,9,3.5,0.2121626624259698,2025-11-30
J. Beecher,8481556,2025020404,20,3.5,0.1769298728907382,2025-11-30
C. McMichael,8481580,2025020402,15,3.5,0.2648411469085138,2025-11-30
S. Pinto,8481596,2025020405,9,3.5,0.1755484636076986,2025-11-30
S. Holmstrom,8481601,2025020402,2,3.5,0.2222939148567116,2025-11-30
I. Mikheyev,8481624,2025020403,16,3.5,0.1437956779985911,2025-11-30
A. Protas,8481656,2025020402,15,3.5,0.1745769314677449,2025-11-30
N. Nesterenko,8481754,2025020403,24,3.5,0.0621936404687221,2025-11-30
C. Zary,8482074,2025020404,20,3.5,0.3681863163222784,2025-11-30
J. Sourdif,8482088,2025020402,15,3.5,0.1096957089201393,2025-11-30
R. Greig,8482092,2025020405,9,3.5,0.143154691468597,2025-11-30
S. Jarvis,8482093,2025020404,12,3.5,0.1587632212362882,2025-11-30
T. Stützle,8482116,2025020405,9,3.5,0.289781474959618,2025-11-30
S. Colangelo,8482118,2025020403,24,3.5,0.1537899907626749,2025-11-30
M. Bourque,8482145,2025020405,25,3.5,0.097593874283065,2025-11-30
H. Lapierre,8482148,2025020402,15,3.5,0.1146913590077994,2025-11-30
L. Slaggert,8482172,2025020403,16,3.5,0.1105233942585908,2025-11-30
E. Heineman,8482476,2025020402,2,3.5,0.2056758044386638,2025-11-30
M. Coronato,8482679,2025020404,20,3.5,0.1312035543592081,2025-11-30
L. Stankoven,8482702,2025020404,12,3.5,0.2275400173823973,2025-11-30
C. Dach,8482703,2025020403,16,3.5,0.1450839178469075,2025-11-30
W. Johnston,8482740,2025020405,25,3.5,0.2473683508705258,2025-11-30
M. McTavish,8482745,2025020403,24,3.5,0.3140669010349485,2025-11-30
J. Blake,8482809,2025020404,12,3.5,0.1065413022204532,2025-11-30
R. Greene,8483450,2025020403,16,3.5,0.0720426773741549,2025-11-30
F. Nazar,8483493,2025020403,16,3.5,0.1989598362781828,2025-11-30
M. Gatcomb,8483553,2025020402,2,3.5,0.1274803612029779,2025-11-30
E. Frank,8483573,2025020402,15,3.5,0.0838906939508418,2025-11-30
A. Klapka,8483609,2025020404,20,3.5,0.0547122972591883,2025-11-30
C. Bedard,8484144,2025020403,16,3.5,0.288992686171398,2025-11-30
L. Carlsson,8484153,2025020403,24,3.5,0.3469033015220554,2025-11-30
S. Honzek,8484180,2025020404,20,3.5,0.6512363651064123,2025-11-30
R. Leonard,8484186,2025020402,15,3.5,0.1503742386797201,2025-11-30
O. Moore,8484197,2025020403,16,3.5,0.082815769022161,2025-11-30
C. Ritchie,8484221,2025020402,2,3.5,0.6512170797103061,2025-11-30
B. Sennecke,8484762,2025020403,24,3.5,0.0271078220356716,2025-11-30
J. Hryckowian,8484829,2025020405,25,3.5,0.0651612705186271,2025-11-30
M. Tsyplakov,8484958,2025020402,2,3.5,0.2362132193928005,2025-11-30
M. Shabanov,8485702,2025020402,2,3.5,0.0200299597177714,2025-11-30
