full_name,player_id,game_id,team_id,line,p_over,price_over,p_over_mkt,edge_over,fair_over,game_date
L. Ullmark,8476999,2025020907,9,21.5,0.6559940547754193,-103.5,0.5085995085995086,0.14739454617591063,-191,2026-02-05
D. Vladar,8478435,2025020907,4,21.5,0.5738010422512119,,,,-135,2026-02-05
S. Ersson,8481035,2025020907,4,21.5,0.6084679901301557,,,,-155,2026-02-05
H. Shepard,8482411,2025020907,9,21.5,0.5172810818869685,,,,-107,2026-02-05
A. Kolosov,8482783,2025020907,4,21.5,0.3534735872890662,,,,+183,2026-02-05
J. Saros,8477424,2025020908,18,21.5,0.7731428035082363,,,,-341,2026-02-05
C. Lindgren,8479292,2025020908,15,21.5,0.7910115338535997,,,,-378,2026-02-05
L. Thompson,8480313,2025020908,15,21.5,0.6211484315216181,,,,-164,2026-02-05
J. Annunen,8481020,2025020908,18,21.5,0.7723280313368845,,,,-339,2026-02-05
G. Bjorklund,8482188,2025020908,15,21.5,0.6010401170303479,,,,-151,2026-02-05
C. Stevenson,8483532,2025020908,15,21.5,0.8024232224489439,,,,-406,2026-02-05
D. Kuemper,8475311,2025020909,26,21.5,0.5755794092021309,,,,-136,2026-02-05
A. Forsberg,8476341,2025020909,26,21.5,0.7820184882622795,,,,-359,2026-02-05
A. Hill,8478499,2025020909,54,21.5,0.5378417863218963,-120.0,0.5454545454545454,-0.007612759132649138,-116,2026-02-05
C. Hart,8479394,2025020909,54,21.5,0.302917548158983,,,,+230,2026-02-05
A. Schmid,8481033,2025020909,54,21.5,0.6197535619248538,,,,-163,2026-02-05
A. Lyon,8479312,2025020903,7,22.5,0.6552550527921275,,,,-190,2026-02-05
S. Skinner,8479973,2025020903,5,22.5,0.6094646217528138,,,,-156,2026-02-05
U. Luukkonen,8480045,2025020903,7,22.5,0.6565160150444229,,,,-191,2026-02-05
C. Ellis,8481551,2025020903,7,22.5,0.5264383224039916,,,,-111,2026-02-05
A. Silovs,8481668,2025020903,5,22.5,0.6354782753106657,-130.0,0.5652173913043478,0.07026088400631791,-174,2026-02-05
S. Bobrovsky,8475683,2025020904,13,22.5,0.4885815840696995,,,,+105,2026-02-05
A. Vasilevskiy,8476883,2025020904,14,22.5,0.4982283670680003,,,,+101,2026-02-05
J. Johansson,8477992,2025020904,14,22.5,0.5098600559496841,,,,-104,2026-02-05
D. Tarasov,8480193,2025020904,13,22.5,0.5479804392446999,-125.0,0.5555555555555556,-0.007575116310855723,-121,2026-02-05
Semyon Varlamov,8473575,2025020905,2,22.5,1.0252509756725203e-06,,,,+97536993,2026-02-05
Semyon Varlamov,8473575,2025020905,2,22.5,1.0252509756725203e-06,,,,+97536993,2026-02-05
J. Markstrom,8474593,2025020905,1,22.5,0.5187977855834136,,,,-108,2026-02-05
J. Allen,8474596,2025020905,1,22.5,0.5305776533881299,,,,-113,2026-02-05
I. Sorokin,8478009,2025020905,2,22.5,0.629073804635043,,,,-170,2026-02-05
D. Rittich,8479496,2025020905,2,22.5,0.4528124994743602,,,,+121,2026-02-05
J. Quick,8471734,2025020906,3,22.5,0.5125691651505995,,,,-105,2026-02-05
F. Andersen,8475883,2025020906,12,22.5,0.6755160371997053,,,,-208,2026-02-05
S. Martin,8477484,2025020906,3,22.5,0.653693594321703,,,,-189,2026-02-05
I. Shesterkin,8478048,2025020906,3,22.5,0.4600195412976834,,,,+117,2026-02-05
P. Kochetkov,8481611,2025020906,12,22.5,0.295658771627433,,,,+238,2026-02-05
B. Bussi,8483548,2025020906,12,22.5,0.6188502205425206,,,,-162,2026-02-05
J. Reimer,8473503,2025020907,9,22.5,0.5776923135015746,,,,-137,2026-02-05
L. Ullmark,8476999,2025020907,9,22.5,0.5757731296850173,,,,-136,2026-02-05
D. Vladar,8478435,2025020907,4,22.5,0.4896268523199948,-125.0,0.5555555555555556,-0.06592870323556077,+104,2026-02-05
S. Ersson,8481035,2025020907,4,22.5,0.5254871652716339,,,,-111,2026-02-05
H. Shepard,8482411,2025020907,9,22.5,0.4325806950372782,,,,+131,2026-02-05
A. Kolosov,8482783,2025020907,4,22.5,0.2768192037121205,,,,+261,2026-02-05
J. Saros,8477424,2025020908,18,22.5,0.7058521147620112,,,,-240,2026-02-05
