full_name,player_id,game_id,team_id,line,p_over,price_over,p_over_mkt,edge_over,fair_over,game_date
D. McIlrath,8475795,2025020622,15,3.5,0.1407274135557978,,,,+611,2025-12-31
M. Granlund,8475798,2025020624,24,0.5,0.6226175410446579,-630.0,0.863013698630137,-0.24039615758547905,-165,2025-12-31
M. Granlund,8475798,2025020624,24,1.5,0.5408326996991832,-130.0,0.5652173913043478,-0.024384691605164543,-118,2025-12-31
M. Granlund,8475798,2025020624,24,2.5,0.4211520757322787,230.0,0.30303030303030304,0.11812177270197566,+137,2025-12-31
M. Granlund,8475798,2025020624,24,3.5,0.2993927396120878,415.0,0.1941747572815534,0.1052179823305344,+234,2025-12-31
N. Niederreiter,8475799,2025020626,52,0.5,0.5386725953558724,,,,-117,2025-12-31
N. Niederreiter,8475799,2025020626,52,1.5,0.4205956569247814,,,,+138,2025-12-31
N. Niederreiter,8475799,2025020626,52,2.5,0.309220648445617,,,,+223,2025-12-31
N. Niederreiter,8475799,2025020626,52,3.5,0.2281521464157107,,,,+338,2025-12-31
S. Carrick,8475842,2025020622,3,0.5,0.4937426817909973,,,,+103,2025-12-31
S. Carrick,8475842,2025020622,3,1.5,0.3454430061013128,,,,+189,2025-12-31
S. Carrick,8475842,2025020622,3,2.5,0.2819833492032076,,,,+255,2025-12-31
S. Carrick,8475842,2025020622,3,3.5,0.2234489544413149,,,,+348,2025-12-31
J. Klingberg,8475906,2025020625,28,0.5,0.5315703235964206,-575.0,0.8518518518518519,-0.3202815282554312,-113,2025-12-31
J. Klingberg,8475906,2025020625,28,1.5,0.3694233872441447,-120.0,0.5454545454545454,-0.17603115821040072,+171,2025-12-31
J. Klingberg,8475906,2025020625,28,2.5,0.2706589650273547,260.0,0.2777777777777778,-0.007118812750423087,+269,2025-12-31
J. Klingberg,8475906,2025020625,28,3.5,0.1694497445960011,795.0,0.11173184357541899,0.05771790102058211,+490,2025-12-31
M. Stone,8475913,2025020623,54,0.5,0.6761028461281522,-1100.0,0.9166666666666666,-0.24056382053851444,-209,2025-12-31
M. Stone,8475913,2025020623,54,1.5,0.5735448390375271,-225.0,0.6923076923076923,-0.11876285327016523,-134,2025-12-31
M. Stone,8475913,2025020623,54,2.5,0.5151563906978298,145.0,0.40816326530612246,0.10699312539170736,-106,2025-12-31
M. Stone,8475913,2025020623,54,3.5,0.3628113862116457,350.0,0.2222222222222222,0.1405891639894235,+176,2025-12-31
C. Blackwell,8476278,2025020628,25,0.5,0.4444236526159213,,,,+125,2025-12-31
C. Blackwell,8476278,2025020628,25,1.5,0.3150951275663903,,,,+217,2025-12-31
C. Blackwell,8476278,2025020628,25,2.5,0.2394666949759786,,,,+318,2025-12-31
C. Blackwell,8476278,2025020628,25,3.5,0.1695624352491915,,,,+490,2025-12-31
O. Palat,8476292,2025020627,1,0.5,0.5609875628858261,,,,-128,2025-12-31
O. Palat,8476292,2025020627,1,1.5,0.4182662317326979,,,,+139,2025-12-31
O. Palat,8476292,2025020627,1,2.5,0.344909421323863,,,,+190,2025-12-31
O. Palat,8476292,2025020627,1,3.5,0.2315791414627879,,,,+332,2025-12-31
J. Manson,8476312,2025020629,21,0.5,0.5584854362750561,,,,-126,2025-12-31
J. Manson,8476312,2025020629,21,1.5,0.4047920629507816,,,,+147,2025-12-31
J. Manson,8476312,2025020629,21,2.5,0.3012502488886581,,,,+232,2025-12-31
J. Manson,8476312,2025020629,21,3.5,0.2072879113854876,,,,+382,2025-12-31
D. DeMelo,8476331,2025020626,52,0.5,0.4244834933973055,,,,+136,2025-12-31
D. DeMelo,8476331,2025020626,52,1.5,0.2543375406176337,,,,+293,2025-12-31
D. DeMelo,8476331,2025020626,52,2.5,0.1591845626430263,,,,+528,2025-12-31
D. DeMelo,8476331,2025020626,52,3.5,0.1136611922454858,,,,+780,2025-12-31
N. Seeler,8476372,2025020630,4,0.5,0.5498298384623156,,,,-122,2025-12-31
N. Seeler,8476372,2025020630,4,1.5,0.3009710251984997,,,,+232,2025-12-31
N. Seeler,8476372,2025020630,4,2.5,0.2260755921266396,,,,+342,2025-12-31
N. Seeler,8476372,2025020630,4,3.5,0.1689027374889503,,,,+492,2025-12-31
S. Kuraly,8476374,2025020631,6,0.5,0.5715836594902438,,,,-133,2025-12-31
S. Kuraly,8476374,2025020631,6,1.5,0.4642513674817019,,,,+115,2025-12-31
S. Kuraly,8476374,2025020631,6,2.5,0.3971989279287176,,,,+152,2025-12-31
S. Kuraly,8476374,2025020631,6,3.5,0.3240283485888764,,,,+209,2025-12-31
V. Trocheck,8476389,2025020622,3,0.5,0.530509268528405,-1000.0,0.9090909090909091,-0.3785816405625041,-113,2025-12-31
