population,variant,omitted_feature,mae,rmse,actual_minus_forecast_bias,mae_delta,rmse_delta,actual_minus_forecast_bias_delta,champion_mae,champion_rmse,champion_actual_minus_forecast_bias
ALL_GOVERNED_EVALUATION,RAW_MINUS_HOME_OFFENSE_REFIT_V1,home_offense,3.5880436698959,4.577081568212446,0.3768470767625694,0.0008635508711742901,0.0022603780089802683,-7.235784862141825e-05,3.5871801190247257,4.5748211902034654,0.3769194346111908
ALL_GOVERNED_EVALUATION,RAW_MINUS_HOME_PREVENTION_REFIT_V1,home_prevention,3.5870031814464074,4.573692879101152,0.3731156842275029,-0.00017693757831827028,-0.001128311102313262,-0.0038037503836879094,3.5871801190247257,4.5748211902034654,0.3769194346111908
ALL_GOVERNED_EVALUATION,RAW_MINUS_AWAY_OFFENSE_REFIT_V1,away_offense,3.5864782677557843,4.574032338458793,0.3765469367484339,-0.0007018512689414003,-0.0007888517446721366,-0.0003724978627568931,3.5871801190247257,4.5748211902034654,0.3769194346111908
ALL_GOVERNED_EVALUATION,RAW_MINUS_AWAY_PREVENTION_REFIT_V1,away_prevention,3.587423693125365,4.573202126152076,0.3690919644551748,0.00024357410063924334,-0.0016190640513897847,-0.007827470156016036,3.5871801190247257,4.5748211902034654,0.3769194346111908
ALL_GOVERNED_EVALUATION,RAW_MINUS_HOME_STARTER_RA9_REFIT_V1,home_starter_ra9,3.5878268063427723,4.576106146144469,0.3819756686627273,0.0006466873180466237,0.0012849559410037514,0.00505623405153649,3.5871801190247257,4.5748211902034654,0.3769194346111908
ALL_GOVERNED_EVALUATION,RAW_MINUS_AWAY_STARTER_RA9_REFIT_V1,away_starter_ra9,3.5875593182963637,4.575004676935892,0.3792374707852817,0.0003791992716379866,0.00018348673242662983,0.002318036174090876,3.5871801190247257,4.5748211902034654,0.3769194346111908
ALL_GOVERNED_EVALUATION,RAW_MINUS_HOME_STARTER_PRIOR_STARTS_REFIT_V1,home_starter_prior_starts,3.584268568359994,4.5689633229176465,0.3642329446604685,-0.002911550664731699,-0.005857867285818941,-0.012686489950722302,3.5871801190247257,4.5748211902034654,0.3769194346111908
ALL_GOVERNED_EVALUATION,RAW_MINUS_AWAY_STARTER_PRIOR_STARTS_REFIT_V1,away_starter_prior_starts,3.587510637767614,4.574955837138412,0.37639589075828467,0.00033051874288814176,0.00013464693494658064,-0.0005235438529061498,3.5871801190247257,4.5748211902034654,0.3769194346111908
ALL_GOVERNED_EVALUATION,RAW_MINUS_HOME_EXPECTED_OUTS_REFIT_V1,home_expected_outs,3.58748075060172,4.573938156904521,0.37504116540317434,0.00030063157699444787,-0.0008830332989440137,-0.001878269208016481,3.5871801190247257,4.5748211902034654,0.3769194346111908
ALL_GOVERNED_EVALUATION,RAW_MINUS_AWAY_EXPECTED_OUTS_REFIT_V1,away_expected_outs,3.583916705725273,4.572342165751604,0.3735285975153197,-0.0032634132994524556,-0.0024790244518611004,-0.0033908370958711243,3.5871801190247257,4.5748211902034654,0.3769194346111908
ALL_GOVERNED_EVALUATION,RAW_MINUS_HOME_WORKLOAD_UNCERTAINTY_OUTS_REFIT_V1,home_workload_uncertainty_outs,3.586187201785395,4.574030614019292,0.3753304594146759,-0.000992917239330815,-0.0007905761841735526,-0.001588975196514908,3.5871801190247257,4.5748211902034654,0.3769194346111908
ALL_GOVERNED_EVALUATION,RAW_MINUS_AWAY_WORKLOAD_UNCERTAINTY_OUTS_REFIT_V1,away_workload_uncertainty_outs,3.5872764838438687,4.574726488151866,0.37609298828692417,9.636481914299111e-05,-9.470205159978207e-05,-0.0008264463242666498,3.5871801190247257,4.5748211902034654,0.3769194346111908
ALL_GOVERNED_EVALUATION,RAW_MINUS_HOME_BULLPEN_RA9_REFIT_V1,home_bullpen_ra9,3.587159907833109,4.572921073665902,0.36552198700248617,-2.0211191616770208e-05,-0.001900116537563612,-0.011397447608704647,3.5871801190247257,4.5748211902034654,0.3769194346111908
ALL_GOVERNED_EVALUATION,RAW_MINUS_AWAY_BULLPEN_RA9_REFIT_V1,away_bullpen_ra9,3.5876502603946157,4.573599121114796,0.3677610065799808,0.000470141369889987,-0.0012220690886692864,-0.00915842803121003,3.5871801190247257,4.5748211902034654,0.3769194346111908
ALL_GOVERNED_EVALUATION,RAW_MINUS_HOME_BULLPEN_LIKELY_AVAILABLE_RELIEVER_COUNT_REFIT_V1,home_bullpen_likely_available_reliever_count,3.5817008742245102,4.570662237521072,0.3905431431982354,-0.005479244800215444,-0.004158952682393746,0.013623708587044592,3.5871801190247257,4.5748211902034654,0.3769194346111908
ALL_GOVERNED_EVALUATION,RAW_MINUS_AWAY_BULLPEN_LIKELY_AVAILABLE_RELIEVER_COUNT_REFIT_V1,away_bullpen_likely_available_reliever_count,3.5874057820810994,4.574485483305635,0.37260021504404844,0.00022566305637372608,-0.00033570689783068985,-0.004319219567142374,3.5871801190247257,4.5748211902034654,0.3769194346111908
ALL_GOVERNED_EVALUATION,RAW_MINUS_HOME_BULLPEN_RECENT_INNINGS_BURDEN_REFIT_V1,home_bullpen_recent_innings_burden,3.5873685675951146,4.574955045961852,0.3773263806757704,0.0001884485703889105,0.00013385575838675834,0.00040694606457958304,3.5871801190247257,4.5748211902034654,0.3769194346111908
ALL_GOVERNED_EVALUATION,RAW_MINUS_AWAY_BULLPEN_RECENT_INNINGS_BURDEN_REFIT_V1,away_bullpen_recent_innings_burden,3.5866216502823773,4.573839480484316,0.3772391447532611,-0.0005584687423483281,-0.0009817097191495705,0.00031971014207027304,3.5871801190247257,4.5748211902034654,0.3769194346111908
ALL_GOVERNED_EVALUATION,RAW_MINUS_STRICT_PRIOR_TOTAL_RUN_FACTOR_REFIT_V1,strict_prior_total_run_factor,3.6038914766838785,4.595148994115185,0.41302320945684856,0.01671135765915288,0.0203278039117194,0.03610377484565774,3.5871801190247257,4.5748211902034654,0.3769194346111908
ALL_GOVERNED_EVALUATION,RAW_MINUS_PARK_HISTORY_DEPTH_REFIT_V1,park_history_depth,3.613332583836973,4.563770244317396,0.07803389049887824,0.026152464812247533,-0.01105094588606903,-0.2988855441123126,3.5871801190247257,4.5748211902034654,0.3769194346111908
ALL_GOVERNED_EVALUATION,RAW_MINUS_GAME_NUMBER_REFIT_V1,game_number,3.5874973728043598,4.57455517467065,0.3769430387956429,0.00031725377963409684,-0.0002660155328157998,2.3604184452075128e-05,3.5871801190247257,4.5748211902034654,0.3769194346111908
