population,variant,omitted_feature,crps,brier,log_loss,ece,crps_delta,brier_delta,log_loss_delta,ece_delta,champion_crps,champion_brier,champion_log_loss,champion_ece
2026_LATE_HOLDOUT,RAW_MINUS_AWAY_BULLPEN_LIKELY_AVAILABLE_RELIEVER_COUNT_REFIT_V1,away_bullpen_likely_available_reliever_count,2.6021329965314344,0.23052849847734505,0.6543063982733893,0.04352435314577303,-0.00014365079901423883,-7.530634265479064e-06,-4.9457828320997876e-05,-0.0003812693469142231,2.6022766473304486,0.23053602911161053,0.6543558561017103,0.04390562249268725
2026_LATE_HOLDOUT,RAW_MINUS_HOME_BULLPEN_RECENT_INNINGS_BURDEN_REFIT_V1,home_bullpen_recent_innings_burden,2.6024343326973476,0.23054909036912152,0.6543904544827225,0.04430150928376572,0.00015768536689897417,1.3061257510993407e-05,3.459838101216306e-05,0.00039588679107847163,2.6022766473304486,0.23053602911161053,0.6543558561017103,0.04390562249268725
2026_LATE_HOLDOUT,RAW_MINUS_AWAY_BULLPEN_RECENT_INNINGS_BURDEN_REFIT_V1,away_bullpen_recent_innings_burden,2.6017047046026986,0.23046680614784346,0.6542100643830969,0.04515221628760769,-0.0005719427277499634,-6.922296376707382e-05,-0.00014579171861339724,0.0012465937949204392,2.6022766473304486,0.23053602911161053,0.6543558561017103,0.04390562249268725
2026_LATE_HOLDOUT,RAW_MINUS_STRICT_PRIOR_TOTAL_RUN_FACTOR_REFIT_V1,strict_prior_total_run_factor,2.622603239988375,0.23189810681954565,0.6573709543506735,0.049081530543808614,0.02032659265792658,0.0013620777079351165,0.0030150982489631772,0.005175908051121364,2.6022766473304486,0.23053602911161053,0.6543558561017103,0.04390562249268725
2026_LATE_HOLDOUT,RAW_MINUS_PARK_HISTORY_DEPTH_REFIT_V1,park_history_depth,2.595315853634535,0.2307120974286886,0.6540085325048086,0.0342531155479782,-0.006960793695913736,0.0001760683170780597,-0.0003473235969017052,-0.009652506944709052,2.6022766473304486,0.23053602911161053,0.6543558561017103,0.04390562249268725
2026_LATE_HOLDOUT,RAW_MINUS_GAME_NUMBER_REFIT_V1,game_number,2.5998340569000367,0.23029946043781913,0.6538127888675382,0.04372455770911127,-0.0024425904304119506,-0.00023656867379140412,-0.0005430672341720788,-0.0001810647835759835,2.6022766473304486,0.23053602911161053,0.6543558561017103,0.04390562249268725
PROSPECTIVE_AUG17_28_CLEAN_RAW,CHAMPION,NONE,2.597321439591524,0.2286143909653751,0.649957880078647,0.041828115061280056,0.0,0.0,0.0,0.0,,,,
PROSPECTIVE_AUG17_28_CLEAN_RAW,RAW_MINUS_LEAGUE_TOTAL_REFIT_V1,league_total,2.5988350886731344,0.22880135351054057,0.6504416518097912,0.04286702108025702,0.0015136490816103354,0.0001869625451654533,0.00048377173114422245,0.001038906018976965,2.597321439591524,0.2286143909653751,0.649957880078647,0.041828115061280056
PROSPECTIVE_AUG17_28_CLEAN_RAW,RAW_MINUS_HOME_OFFENSE_REFIT_V1,home_offense,2.5953066173129353,0.22843458984275186,0.6494718734641373,0.041431372714290746,-0.002014822278588735,-0.0001798011226232521,-0.00048600661450970417,-0.0003967423469893108,2.597321439591524,0.2286143909653751,0.649957880078647,0.041828115061280056
PROSPECTIVE_AUG17_28_CLEAN_RAW,RAW_MINUS_HOME_PREVENTION_REFIT_V1,home_prevention,2.5980731741217817,0.22868190341528774,0.6501063465256527,0.044660878954641235,0.000751734530257675,6.751244991262673e-05,0.00014846644700572398,0.0028327638933611787,2.597321439591524,0.2286143909653751,0.649957880078647,0.041828115061280056
PROSPECTIVE_AUG17_28_CLEAN_RAW,RAW_MINUS_AWAY_OFFENSE_REFIT_V1,away_offense,2.599190342145721,0.22884801740674485,0.6504953864017534,0.041099829433900954,0.0018689025541971382,0.0002336264413697331,0.0005375063231064514,-0.0007282856273791022,2.597321439591524,0.2286143909653751,0.649957880078647,0.041828115061280056
PROSPECTIVE_AUG17_28_CLEAN_RAW,RAW_MINUS_AWAY_PREVENTION_REFIT_V1,away_prevention,2.5948043635049407,0.22831415143528444,0.6492344886989115,0.03958048657158532,-0.0025170760865833586,-0.0003002395300906735,-0.0007233913797354274,-0.0022476284896947377,2.597321439591524,0.2286143909653751,0.649957880078647,0.041828115061280056
PROSPECTIVE_AUG17_28_CLEAN_RAW,RAW_MINUS_HOME_STARTER_RA9_REFIT_V1,home_starter_ra9,2.5996485781942997,0.22883224649670253,0.6505228925679477,0.04262306408805935,0.002327138602775669,0.00021785553132741553,0.0005650124893007424,0.0007949490267792902,2.597321439591524,0.2286143909653751,0.649957880078647,0.041828115061280056
PROSPECTIVE_AUG17_28_CLEAN_RAW,RAW_MINUS_AWAY_STARTER_RA9_REFIT_V1,away_starter_ra9,2.597500685596491,0.22868210248789458,0.6500815892792081,0.04116669876893437,0.000179246004966771,6.771152251947021e-05,0.00012370920056115065,-0.0006614162923456873,2.597321439591524,0.2286143909653751,0.649957880078647,0.041828115061280056
PROSPECTIVE_AUG17_28_CLEAN_RAW,RAW_MINUS_HOME_STARTER_PRIOR_STARTS_REFIT_V1,home_starter_prior_starts,2.605732422104933,0.22939144307178183,0.6514686831368681,0.03779474526077936,0.008410982513408882,0.0007770521064067171,0.0015108030582211551,-0.0040333698005006954,2.597321439591524,0.2286143909653751,0.649957880078647,0.041828115061280056
