identity,date,game_id,player_id,outcome_source,outcome_status,actual_hits,actual_sample_rows,actual_distinct_values,resolved,stat_identity_conflict,outcome_contract
823184:642715:hits:0.5,2026-08-15,823184,642715,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,UNRESOLVED_NO_OFFICIAL_APPEARANCE_OR_ELIGIBLE_OUTCOME,,0,0,False,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823184:646240:hits:0.5,2026-08-15,823184,646240,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823184:650489:hits:0.5,2026-08-15,823184,650489,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823184:664954:hits:0.5,2026-08-15,823184,664954,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823184:664983:hits:0.5,2026-08-15,823184,664983,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823184:666160:hits:0.5,2026-08-15,823184,666160,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823184:671083:hits:0.5,2026-08-15,823184,671083,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823184:678545:hits:0.5,2026-08-15,823184,678545,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823184:678662:hits:0.5,2026-08-15,823184,678662,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823184:681198:hits:0.5,2026-08-15,823184,681198,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823184:681393:hits:0.5,2026-08-15,823184,681393,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823184:682674:hits:0.5,2026-08-15,823184,682674,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,UNRESOLVED_NO_OFFICIAL_APPEARANCE_OR_ELIGIBLE_OUTCOME,,0,0,False,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823184:683766:hits:0.5,2026-08-15,823184,683766,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823184:687551:hits:0.5,2026-08-15,823184,687551,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,3.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823184:691728:hits:0.5,2026-08-15,823184,691728,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823184:694249:hits:0.5,2026-08-15,823184,694249,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823184:696100:hits:0.5,2026-08-15,823184,696100,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,UNRESOLVED_NO_OFFICIAL_APPEARANCE_OR_ELIGIBLE_OUTCOME,,0,0,False,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823184:701852:hits:0.5,2026-08-15,823184,701852,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823184:805811:hits:0.5,2026-08-15,823184,805811,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823347:575929:hits:0.5,2026-08-15,823347,575929,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823347:655316:hits:0.5,2026-08-15,823347,655316,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823347:663968:hits:0.5,2026-08-15,823347,663968,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,2.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823347:664040:hits:0.5,2026-08-15,823347,664040,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823347:668804:hits:0.5,2026-08-15,823347,668804,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823347:668939:hits:0.5,2026-08-15,823347,668939,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823347:669707:hits:0.5,2026-08-15,823347,669707,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823347:677800:hits:0.5,2026-08-15,823347,677800,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,3.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823347:678882:hits:0.5,2026-08-15,823347,678882,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823347:680776:hits:0.5,2026-08-15,823347,680776,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823347:680779:hits:0.5,2026-08-15,823347,680779,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,UNRESOLVED_NO_OFFICIAL_APPEARANCE_OR_ELIGIBLE_OUTCOME,,0,0,False,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823347:682927:hits:0.5,2026-08-15,823347,682927,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823347:686765:hits:0.5,2026-08-15,823347,686765,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823347:687462:hits:0.5,2026-08-15,823347,687462,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823347:693304:hits:0.5,2026-08-15,823347,693304,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,UNRESOLVED_NO_OFFICIAL_APPEARANCE_OR_ELIGIBLE_OUTCOME,,0,0,False,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823347:694378:hits:0.5,2026-08-15,823347,694378,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823347:699013:hits:0.5,2026-08-15,823347,699013,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,2.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823347:702332:hits:0.5,2026-08-15,823347,702332,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823347:807799:hits:0.5,2026-08-15,823347,807799,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823588:543760:hits:0.5,2026-08-15,823588,543760,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823588:593871:hits:0.5,2026-08-15,823588,593871,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823588:596019:hits:0.5,2026-08-15,823588,596019,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,2.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823588:665953:hits:0.5,2026-08-15,823588,665953,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823588:666182:hits:0.5,2026-08-15,823588,666182,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823588:673357:hits:0.5,2026-08-15,823588,673357,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823588:676724:hits:0.5,2026-08-15,823588,676724,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,2.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823588:682626:hits:0.5,2026-08-15,823588,682626,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823588:682928:hits:0.5,2026-08-15,823588,682928,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823588:683083:hits:0.5,2026-08-15,823588,683083,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823588:683146:hits:0.5,2026-08-15,823588,683146,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823588:686611:hits:0.5,2026-08-15,823588,686611,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823588:687605:hits:0.5,2026-08-15,823588,687605,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823588:691781:hits:0.5,2026-08-15,823588,691781,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823588:695670:hits:0.5,2026-08-15,823588,695670,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823588:695734:hits:0.5,2026-08-15,823588,695734,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823588:696285:hits:0.5,2026-08-15,823588,696285,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,2.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823588:701807:hits:0.5,2026-08-15,823588,701807,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823588:805999:hits:0.5,2026-08-15,823588,805999,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823671:547180:hits:0.5,2026-08-15,823671,547180,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,2.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823671:592663:hits:0.5,2026-08-15,823671,592663,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823671:605137:hits:0.5,2026-08-15,823671,605137,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823671:605170:hits:0.5,2026-08-15,823671,605170,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,UNRESOLVED_NO_OFFICIAL_APPEARANCE_OR_ELIGIBLE_OUTCOME,,0,0,False,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823671:621439:hits:0.5,2026-08-15,823671,621439,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823671:624641:hits:0.5,2026-08-15,823671,624641,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823671:650559:hits:0.5,2026-08-15,823671,650559,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823671:656537:hits:0.5,2026-08-15,823671,656537,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823671:656941:hits:0.5,2026-08-15,823671,656941,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823671:664761:hits:0.5,2026-08-15,823671,664761,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,5.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823671:665019:hits:0.5,2026-08-15,823671,665019,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,UNRESOLVED_NO_OFFICIAL_APPEARANCE_OR_ELIGIBLE_OUTCOME,,0,0,False,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823671:668885:hits:0.5,2026-08-15,823671,668885,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823671:668904:hits:0.5,2026-08-15,823671,668904,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823671:668952:hits:0.5,2026-08-15,823671,668952,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823671:669016:hits:0.5,2026-08-15,823671,669016,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,UNRESOLVED_NO_OFFICIAL_APPEARANCE_OR_ELIGIBLE_OUTCOME,,0,0,False,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823671:680777:hits:0.5,2026-08-15,823671,680777,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823671:681082:hits:0.5,2026-08-15,823671,681082,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823671:686797:hits:0.5,2026-08-15,823671,686797,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823671:701785:hits:0.5,2026-08-15,823671,701785,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,2.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823671:702222:hits:0.5,2026-08-15,823671,702222,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823671:807712:hits:0.5,2026-08-15,823671,807712,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,2.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823914:518692:hits:0.5,2026-08-15,823914,518692,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823914:571970:hits:0.5,2026-08-15,823914,571970,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823914:592885:hits:0.5,2026-08-15,823914,592885,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823914:596142:hits:0.5,2026-08-15,823914,596142,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823914:605141:hits:0.5,2026-08-15,823914,605141,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823914:606192:hits:0.5,2026-08-15,823914,606192,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,1.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
823914:641343:hits:0.5,2026-08-15,823914,641343,artifacts/analysis/mlb/prospective_lineage_outcomes/2026-08-15/canonical_outcome_reconciliation.csv,CANONICAL_RESOLVED_OFFICIAL_PLAYER_STAT,0.0,1,1,True,False,MLB_API_CANONICAL_ACTUAL_WITH_PLAYER_STATS_FALLBACK
