source_lineage_grade,game_pk,side,frozen_rows,settled_wagers,wins,losses,voids,supported_nonappearances,book_rule_uncertified,technical_unresolved,stake_at_risk,returned_stake,gross_winning_profit,net_dollars,roi,average_odds
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823444,OVER,13,13,8,5,0,0,0,0,65,0,54.05,29.05,0.4469230769230769,135.3846153846154
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823444,UNDER,13,13,5,8,0,0,0,0,65,0,14.408051070865785,-25.591948929134215,-0.39372229121744945,-177.53846153846155
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823445,OVER,10,10,3,7,0,0,0,0,50,0,17.185964912280703,-17.814035087719297,-0.3562807017543859,111.9
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823445,UNDER,10,10,7,3,0,0,0,0,50,0,19.54022671442568,4.540226714425681,0.09080453428851362,-173.1
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823446,OVER,10,10,5,5,0,0,0,0,50,0,36.8,11.8,0.23600000000000002,139.5
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823446,UNDER,10,10,5,5,0,0,0,0,50,0,14.70706997800594,-10.29293002199406,-0.2058586004398812,-183.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823447,OVER,12,12,6,6,0,0,0,0,60,0,43.900000000000006,13.9,0.23166666666666666,150.75
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823447,UNDER,12,12,6,6,0,0,0,0,60,0,14.856974843120938,-15.143025156879064,-0.25238375261465107,-198.66666666666666
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823449,OVER,11,11,3,8,0,0,0,0,55,0,19.4,-20.6,-0.37454545454545457,136.9090909090909
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823449,UNDER,11,11,8,3,0,0,0,0,55,0,22.405373935712873,7.405373935712873,0.1346431624675068,-179.63636363636363
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823458,OVER,6,6,1,5,0,0,0,0,30,0,6.0,-19.0,-0.6333333333333333,137.83333333333334
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823458,UNDER,6,6,5,1,0,0,0,0,30,0,13.891373110242522,8.891373110242522,0.29637910367475073,-180.66666666666666
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823461,OVER,6,6,1,5,0,0,0,0,30,0,6.8,-18.2,-0.6066666666666667,152.33333333333334
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823461,UNDER,6,6,5,1,0,0,0,0,30,0,12.458718537451498,7.458718537451498,0.24862395124838327,-201.16666666666666
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823462,OVER,16,14,7,7,2,2,0,0,70,10,46.0,10.999999999999998,0.1571428571428571,116.35714285714286
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823462,UNDER,16,14,7,7,2,2,0,0,70,10,21.403025795267453,-13.596974204732547,-0.19424248863903637,-170.92857142857142
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823463,OVER,12,12,4,8,0,0,0,0,60,0,23.80049504950495,-16.199504950495047,-0.2699917491749175,104.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823463,UNDER,12,12,8,4,0,0,0,0,60,0,21.44197311474421,1.4419731147442136,0.024032885245736893,-180.33333333333334
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823464,OVER,10,9,3,6,1,1,0,0,45,5,19.35,-10.65,-0.23666666666666666,137.33333333333334
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823464,UNDER,10,9,6,3,1,1,0,0,45,5,16.39308895636529,1.393088956365291,0.030957532363673136,-180.22222222222223
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823465,OVER,16,14,4,10,2,2,0,0,70,10,23.601960784313725,-26.398039215686275,-0.37711484593837535,121.92857142857143
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823465,UNDER,16,14,10,4,2,2,0,0,70,10,27.237060365238474,7.2370603652384755,0.10338657664626394,-178.5
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823466,OVER,7,7,5,2,0,0,0,0,35,0,38.2,28.200000000000003,0.8057142857142858,148.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823466,UNDER,7,7,2,5,0,0,0,0,35,0,5.705128205128205,-19.294871794871796,-0.5512820512820513,-195.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823467,OVER,13,11,4,7,2,2,0,0,55,10,27.55,-7.45,-0.13545454545454547,134.9090909090909
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823467,UNDER,13,11,7,4,2,2,0,0,55,10,20.711264570861083,0.7112645708610819,0.012932083106565125,-176.63636363636363
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823468,OVER,12,11,3,8,1,0,0,0,55,5,18.4,-21.6,-0.39272727272727276,140.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823468,UNDER,12,11,8,3,1,0,0,0,55,5,21.16208673301097,6.162086733010968,0.11203794060019942,-183.8181818181818
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823469,OVER,8,8,3,5,0,0,0,0,40,0,16.6,-8.4,-0.21000000000000002,128.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823469,UNDER,8,8,5,3,0,0,0,0,40,0,14.24102605553129,-0.7589739444687118,-0.018974348611717796,-167.75
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823470,OVER,8,8,3,5,0,0,0,0,40,0,20.9,-4.1000000000000005,-0.10250000000000001,135.5
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823470,UNDER,8,8,5,3,0,0,0,0,40,0,14.642744637148912,-0.35725536285108905,-0.008931384071277226,-177.75
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823518,OVER,14,14,4,10,0,0,0,0,70,0,27.014285714285716,-22.985714285714284,-0.3283673469387755,120.14285714285714
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823518,UNDER,14,14,10,4,0,0,0,0,70,0,29.07681210288144,9.076812102881437,0.12966874432687767,-176.28571428571428
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823519,OVER,12,11,3,8,1,1,0,0,55,5,21.15,-18.85,-0.34272727272727277,133.45454545454547
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823519,UNDER,12,11,8,3,1,1,0,0,55,5,23.809237047065054,8.809237047065055,0.16016794631027373,-174.54545454545453
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823522,OVER,12,12,3,9,0,0,0,0,60,0,23.400000000000002,-21.599999999999998,-0.36,146.5
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823522,UNDER,12,12,9,3,0,0,0,0,60,0,24.24673968641048,9.246739686410478,0.1541123281068413,-192.75
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823523,OVER,8,8,5,3,0,0,0,0,40,0,36.15,21.15,0.5287499999999999,148.125
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823523,UNDER,8,8,3,5,0,0,0,0,40,0,7.4118589743589745,-17.588141025641026,-0.43970352564102566,-194.875
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823525,OVER,12,11,4,7,1,1,0,0,55,5,29.4,-5.6,-0.10181818181818181,117.45454545454545
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823525,UNDER,12,11,7,4,1,1,0,0,55,5,21.442721353982066,1.4427213539820638,0.026231297345128433,-177.9090909090909
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823526,OVER,15,13,5,8,2,2,0,0,65,10,29.65,-10.35,-0.15923076923076923,91.53846153846153
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823526,UNDER,15,13,8,5,2,2,0,0,65,10,25.93534066339098,0.9353406633909804,0.014389856359861238,-160.3846153846154
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823527,OVER,13,12,3,9,1,1,0,0,60,5,17.1,-27.900000000000002,-0.465,109.41666666666667
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823527,UNDER,13,12,9,3,1,1,0,0,60,5,27.00470646875603,12.00470646875603,0.20007844114593384,-165.25
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823528,OVER,8,7,4,3,1,1,0,0,35,5,29.9,14.899999999999999,0.42571428571428566,144.57142857142858
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823528,UNDER,8,7,3,4,1,1,0,0,35,5,8.352987421383647,-11.647012578616353,-0.33277178796046725,-189.85714285714286
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823529,OVER,9,8,2,6,1,1,0,0,40,5,13.05,-16.95,-0.42374999999999996,108.625
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823529,UNDER,9,8,6,2,1,1,0,0,40,5,17.397184035469962,7.397184035469962,0.18492960088674906,-174.875
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823530,OVER,14,13,3,10,1,1,0,0,65,5,16.9,-33.1,-0.5092307692307693,115.3076923076923
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823530,UNDER,14,13,10,3,1,1,0,0,65,5,29.335167108027235,14.335167108027228,0.22054103243118814,-171.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823531,OVER,11,11,2,9,0,0,0,0,55,0,14.350000000000001,-30.65,-0.5572727272727273,148.72727272727272
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823531,UNDER,11,11,9,2,0,0,0,0,55,0,23.16646250968715,13.166462509687149,0.23939022744885724,-195.72727272727272
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823532,OVER,13,12,8,4,1,1,0,0,60,5,55.75436893203884,35.75436893203884,0.595906148867314,121.33333333333333
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823532,UNDER,13,12,4,8,1,1,0,0,60,5,11.746840967883664,-28.25315903211634,-0.47088598386860564,-181.33333333333334
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823534,OVER,8,8,3,5,0,0,0,0,40,0,17.561904761904763,-7.438095238095237,-0.18595238095238092,104.75
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823534,UNDER,8,8,5,3,0,0,0,0,40,0,14.218259564113644,-0.7817404358863547,-0.019543510897158868,-169.75
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823543,OVER,5,0,0,0,5,0,0,0,0,25,0,0,,
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823543,UNDER,5,0,0,0,5,0,0,0,0,25,0,0,,
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823545,OVER,10,10,2,8,0,0,0,0,50,0,15.2,-24.799999999999997,-0.49599999999999994,148.4
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823545,UNDER,10,10,8,2,0,0,0,0,50,0,21.058092102115225,11.058092102115223,0.22116184204230446,-195.5
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823546,OVER,8,8,4,4,0,0,0,0,40,0,31.5,11.5,0.2875,111.875
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823546,UNDER,8,8,4,4,0,0,0,0,40,0,14.00448522501227,-5.995514774987729,-0.14988786937469323,-180.875
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823547,OVER,9,9,4,5,0,0,0,0,45,0,30.2,5.199999999999999,0.11555555555555554,143.55555555555554
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823547,UNDER,9,9,5,4,0,0,0,0,45,0,14.204276352613949,-5.795723647386051,-0.12879385883080113,-188.77777777777777
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823548,OVER,10,10,2,8,0,0,0,0,50,0,12.9,-27.099999999999998,-0.5419999999999999,133.3
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823548,UNDER,10,10,8,2,0,0,0,0,50,0,23.347519558130582,13.347519558130582,0.26695039116261166,-174.4
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823549,OVER,12,12,6,6,0,0,0,0,60,0,39.3,9.3,0.155,118.25
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823549,UNDER,12,12,6,6,0,0,0,0,60,0,17.511184755506704,-12.4888152444933,-0.208146920741555,-177.66666666666666
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823550,OVER,11,9,3,6,2,2,0,0,45,10,20.4,-9.6,-0.21333333333333332,142.11111111111111
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823550,UNDER,11,9,6,3,2,2,0,0,45,10,15.966057927543076,0.9660579275430767,0.021467953945401706,-186.44444444444446
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823551,OVER,8,7,3,4,1,0,0,0,35,5,19.7,-0.3000000000000007,-0.008571428571428591,133.85714285714286
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823551,UNDER,8,7,4,3,1,0,0,0,35,5,11.541223245500017,-3.458776754499983,-0.09882219298571379,-175.14285714285714
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823552,OVER,10,10,3,7,0,0,0,0,50,0,18.516981132075472,-16.483018867924528,-0.3296603773584906,131.3
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823552,UNDER,10,10,7,3,0,0,0,0,50,0,16.300464173470882,1.300464173470881,0.02600928346941762,-199.8
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823553,OVER,10,8,5,3,2,2,0,0,40,10,35.400000000000006,20.400000000000002,0.51,142.625
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823553,UNDER,10,8,3,5,2,2,0,0,40,10,8.09489906406206,-16.90510093593794,-0.42262752339844856,-187.75
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823554,OVER,6,6,1,5,0,0,0,0,30,0,6.95,-18.05,-0.6016666666666667,133.33333333333334
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823554,UNDER,6,6,5,1,0,0,0,0,30,0,14.876005432032596,9.876005432032596,0.3292001810677532,-174.5
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823555,OVER,10,10,5,5,0,0,0,0,50,0,33.90196078431373,8.901960784313726,0.1780392156862745,129.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823555,UNDER,10,10,5,5,0,0,0,0,50,0,11.66288904334236,-13.337110956657638,-0.26674221913315277,-196.5
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823557,OVER,10,10,4,6,0,0,0,0,50,0,26.0,-4.0,-0.08,139.1
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823557,UNDER,10,10,6,4,0,0,0,0,50,0,15.906798705837414,-4.093201294162586,-0.08186402588325173,-182.3
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823592,OVER,12,12,1,11,0,0,0,0,60,0,6.3,-48.7,-0.8116666666666668,139.08333333333334
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823592,UNDER,12,12,11,1,0,0,0,0,60,0,30.54740820707685,25.547408207076852,0.4257901367846142,-182.41666666666666
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823593,OVER,12,12,3,9,0,0,0,0,60,0,20.150000000000002,-24.849999999999998,-0.4141666666666666,143.58333333333334
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823593,UNDER,12,12,9,3,0,0,0,0,60,0,23.73979984407572,8.739799844075721,0.14566333073459534,-188.83333333333334
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823594,OVER,14,10,4,6,4,4,0,0,50,20,25.261904761904763,-4.738095238095237,-0.09476190476190474,114.6
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823594,UNDER,14,10,6,4,4,4,0,0,50,20,16.627941834023755,-3.372058165976245,-0.0674411633195249,-176.8
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823595,OVER,3,3,1,2,0,0,0,0,15,0,7.2,-2.8,-0.18666666666666665,142.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823595,UNDER,3,3,2,1,0,0,0,0,15,0,5.405405405405405,0.40540540540540526,0.027027027027027018,-186.33333333333334
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823597,OVER,11,11,4,7,0,0,0,0,55,0,26.999999999999996,-8.0,-0.14545454545454545,135.8181818181818
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823597,UNDER,11,11,7,4,0,0,0,0,55,0,19.786913134408657,-0.2130868655913396,-0.0038743066471152656,-177.8181818181818
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823598,OVER,9,9,1,8,0,0,0,0,45,0,6.2,-33.8,-0.7511111111111111,144.77777777777777
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823598,UNDER,9,9,8,1,0,0,0,0,45,0,21.067188069880654,16.067188069880654,0.35704862377512564,-190.33333333333334
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823599,OVER,14,14,6,8,0,0,0,0,70,0,40.229629629629635,0.2296296296296303,0.00328042328042329,127.07142857142857
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823599,UNDER,14,14,8,6,0,0,0,0,70,0,21.191385601828465,-8.808614398171532,-0.1258373485453076,-185.71428571428572
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823600,OVER,11,11,3,8,0,0,0,0,55,0,24.45,-15.55,-0.2827272727272727,158.36363636363637
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823600,UNDER,11,11,8,3,0,0,0,0,55,0,19.75954329898488,4.759543298984882,0.08653715089063421,-209.63636363636363
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823601,OVER,11,11,5,6,0,0,0,0,55,0,31.45,1.4499999999999993,0.02636363636363635,131.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823601,UNDER,11,11,6,5,0,0,0,0,55,0,17.209982598431726,-7.790017401568274,-0.14163668002851407,-171.27272727272728
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823602,OVER,12,11,3,8,1,1,0,0,55,5,23.05,-16.95,-0.30818181818181817,139.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823602,UNDER,12,11,8,3,1,1,0,0,55,5,23.35827876038743,8.358278760387428,0.15196870473431687,-182.36363636363637
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823604,OVER,10,9,3,6,1,1,0,0,45,5,22.75,-7.25,-0.16111111111111112,148.88888888888889
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823604,UNDER,10,9,6,3,1,1,0,0,45,5,15.660374571664894,0.6603745716648941,0.014674990481442092,-195.77777777777777
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823606,OVER,14,12,6,6,2,1,0,0,60,10,37.95196078431373,7.951960784313725,0.1325326797385621,96.58333333333333
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823606,UNDER,14,12,6,6,2,1,0,0,60,10,17.563143844450117,-12.436856155549885,-0.2072809359258314,-170.83333333333334
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823607,OVER,12,11,7,4,1,1,0,0,55,5,52.5,32.50000000000001,0.590909090909091,141.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823607,UNDER,12,11,4,7,1,1,0,0,55,5,12.355309504062873,-22.644690495937127,-0.411721645380675,-185.54545454545453
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823608,OVER,10,9,3,6,1,1,0,0,45,5,19.3,-10.700000000000001,-0.2377777777777778,134.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823608,UNDER,10,9,6,3,1,1,0,0,45,5,17.127504098220044,2.1275040982200424,0.04727786884933428,-175.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823609,OVER,12,10,4,6,2,2,0,0,50,10,24.1,-5.9,-0.11800000000000001,130.6
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823609,UNDER,12,10,6,4,2,2,0,0,50,10,17.06612079739046,-2.933879202609539,-0.058677584052190784,-170.7
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823610,OVER,11,11,4,7,0,0,0,0,55,0,26.549999999999997,-8.450000000000001,-0.15363636363636365,135.27272727272728
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823610,UNDER,11,11,7,4,0,0,0,0,55,0,19.750612514919347,-0.24938748508064856,-0.004534317910557246,-177.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823612,OVER,12,9,2,7,2,2,0,1,45,10,13.05,-21.95,-0.48777777777777775,146.11111111111111
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823612,UNDER,12,9,7,2,2,2,0,1,45,10,17.965311743628856,7.965311743628854,0.17700692763619677,-192.22222222222223
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823613,OVER,12,10,5,5,2,2,0,0,50,10,38.55,13.549999999999999,0.27099999999999996,145.4
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823613,UNDER,12,10,5,5,2,2,0,0,50,10,14.355544936807615,-10.644455063192385,-0.21288910126384772,-191.1
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823614,OVER,10,10,3,7,0,0,0,0,50,0,19.7,-15.3,-0.306,147.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823614,UNDER,10,10,7,3,0,0,0,0,50,0,17.56603998297055,2.5660399829705534,0.05132079965941107,-193.7
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823627,OVER,10,10,5,5,0,0,0,0,50,0,35.3,10.299999999999999,0.206,140.8
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823627,UNDER,10,10,5,5,0,0,0,0,50,0,13.856134042707202,-11.143865957292798,-0.22287731914585596,-185.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823628,OVER,9,9,3,6,0,0,0,0,45,0,21.849999999999998,-8.149999999999999,-0.18111111111111108,134.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823628,UNDER,9,9,6,3,0,0,0,0,45,0,18.132885215699137,3.132885215699136,0.0696196714599808,-175.44444444444446
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823629,OVER,5,5,3,2,0,0,0,0,25,0,21.200000000000003,11.200000000000001,0.44800000000000006,135.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823629,UNDER,5,5,2,3,0,0,0,0,25,0,6.149000787372052,-8.850999212627947,-0.3540399685051179,-176.8
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823630,OVER,9,9,6,3,0,0,0,0,45,0,45.4,30.4,0.6755555555555556,146.33333333333334
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823630,UNDER,9,9,3,6,0,0,0,0,45,0,8.546863189720332,-21.453136810279666,-0.47673637356177034,-192.55555555555554
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823632,OVER,5,5,3,2,0,0,0,0,25,0,20.6,10.600000000000001,0.42400000000000004,134.8
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823632,UNDER,5,5,2,3,0,0,0,0,25,0,6.1075498575498575,-8.892450142450143,-0.3556980056980057,-176.4
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823674,OVER,17,16,2,14,1,0,0,0,80,5,12.079629629629629,-57.920370370370364,-0.7240046296296295,120.375
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823674,UNDER,17,16,14,2,1,0,0,0,80,5,40.70875034739005,30.70875034739005,0.38385937934237563,-174.125
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823676,OVER,15,15,5,10,0,0,0,0,75,0,31.801960784313728,-18.198039215686272,-0.24264052287581697,102.93333333333334
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823676,UNDER,15,15,10,5,0,0,0,0,75,0,30.510217702315316,5.510217702315321,0.07346956936420429,-169.73333333333332
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823677,OVER,13,11,3,8,1,1,0,1,55,5,20.150000000000002,-19.849999999999998,-0.36090909090909085,142.9090909090909
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823677,UNDER,13,11,8,3,1,1,0,1,55,5,21.395620788714034,6.39562078871403,0.11628401434025509,-188.1818181818182
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823678,OVER,16,13,5,8,2,2,0,1,65,10,31.849999999999994,-8.150000000000002,-0.12538461538461543,97.92307692307692
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823678,UNDER,16,13,8,5,2,2,0,1,65,10,25.191522895522578,0.1915228955225765,0.0029465060849627155,-154.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823680,OVER,15,14,3,11,1,1,0,0,70,5,20.5,-34.5,-0.4928571428571429,101.92857142857143
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823680,UNDER,15,14,11,3,1,1,0,0,70,5,34.10451860163549,19.104518601635487,0.27292169430907837,-171.28571428571428
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823681,OVER,10,9,4,5,1,1,0,0,45,5,26.25,1.25,0.027777777777777776,129.11111111111111
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823681,UNDER,10,9,5,4,1,1,0,0,45,5,15.118248593829161,-4.88175140617084,-0.10848336458157422,-168.44444444444446
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823682,OVER,15,13,6,7,2,2,0,0,65,10,41.199999999999996,6.199999999999999,0.09538461538461537,138.23076923076923
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823682,UNDER,15,13,7,6,2,2,0,0,65,10,19.78218330005243,-10.217816699947571,-0.1571971799991934,-181.53846153846155
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823683,OVER,10,10,4,6,0,0,0,0,50,0,25.75,-4.25,-0.085,131.9
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823683,UNDER,10,10,6,4,0,0,0,0,50,0,17.253296968326058,-2.746703031673942,-0.05493406063347884,-172.6
