slate_date,game_pk,player_mlb_id,player,team,opponent,scheduled_first_pitch_utc,normal_pipeline_run_tag,cohort_freeze_timestamp,provider_event_id,roster_observation_timestamp,roster_ingestion_run,roster_source_payload,roster_source_sha256,over_odds,under_odds,market_observation_timestamp,market_ingestion_run,market_source_payload,market_source_sha256,membership_decision,membership_reason,source_lineage_grade
2026-07-30,823921,702284,Cole Young,SEA,LAD,2026-07-31T02:10:00+00:00,local_daily_20260730T123001Z,2026-07-30T12:30:01+00:00,443672ce29e54ba67b3d8d50d63c33f8,2026-07-30T12:33:33.355543+00:00,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/mlb_predictions_wide_calibrated__local_daily_20260730T123001Z.csv,077ee1c4b66d8ab7ae9296054a203b99968c1af7459771542ffccf6cc474455c,146,-192,2026-07-30T12:32:45Z,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/odds_mlb_playerprops__local_daily_20260730T123001Z.json,803f2281fbd5d66fd2cb4f1a0d5e9c5c539d1f845d5ce4b64fee2b90ca6e6fdc,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-30,824488,542303,Marcell Ozuna,PIT,CIN,2026-07-30T23:10:00+00:00,local_daily_20260730T123001Z,2026-07-30T12:30:01+00:00,690922fd97ed105a96d9b06ae8cf9a56,2026-07-30T12:33:33.355543+00:00,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/mlb_predictions_wide_calibrated__local_daily_20260730T123001Z.csv,077ee1c4b66d8ab7ae9296054a203b99968c1af7459771542ffccf6cc474455c,178,-238,2026-07-30T12:32:46Z,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/odds_mlb_playerprops__local_daily_20260730T123001Z.json,803f2281fbd5d66fd2cb4f1a0d5e9c5c539d1f845d5ce4b64fee2b90ca6e6fdc,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-30,824488,656811,Ryan O'Hearn,PIT,CIN,2026-07-30T23:10:00+00:00,local_daily_20260730T123001Z,2026-07-30T12:30:01+00:00,690922fd97ed105a96d9b06ae8cf9a56,2026-07-30T12:33:33.355543+00:00,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/mlb_predictions_wide_calibrated__local_daily_20260730T123001Z.csv,077ee1c4b66d8ab7ae9296054a203b99968c1af7459771542ffccf6cc474455c,124,-161,2026-07-30T12:32:46Z,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/odds_mlb_playerprops__local_daily_20260730T123001Z.json,803f2281fbd5d66fd2cb4f1a0d5e9c5c539d1f845d5ce4b64fee2b90ca6e6fdc,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-30,824488,663886,Tyler Stephenson,CIN,PIT,2026-07-30T23:10:00+00:00,local_daily_20260730T123001Z,2026-07-30T12:30:01+00:00,690922fd97ed105a96d9b06ae8cf9a56,2026-07-30T12:33:33.355543+00:00,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/mlb_predictions_wide_calibrated__local_daily_20260730T123001Z.csv,077ee1c4b66d8ab7ae9296054a203b99968c1af7459771542ffccf6cc474455c,149,-196,2026-07-30T12:32:46Z,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/odds_mlb_playerprops__local_daily_20260730T123001Z.json,803f2281fbd5d66fd2cb4f1a0d5e9c5c539d1f845d5ce4b64fee2b90ca6e6fdc,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-30,824488,663968,Jake Mangum,PIT,CIN,2026-07-30T23:10:00+00:00,local_daily_20260730T123001Z,2026-07-30T12:30:01+00:00,690922fd97ed105a96d9b06ae8cf9a56,2026-07-30T12:33:33.355543+00:00,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/mlb_predictions_wide_calibrated__local_daily_20260730T123001Z.csv,077ee1c4b66d8ab7ae9296054a203b99968c1af7459771542ffccf6cc474455c,102,-132,2026-07-30T12:32:46Z,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/odds_mlb_playerprops__local_daily_20260730T123001Z.json,803f2281fbd5d66fd2cb4f1a0d5e9c5c539d1f845d5ce4b64fee2b90ca6e6fdc,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-30,824488,664040,Brandon Lowe,PIT,CIN,2026-07-30T23:10:00+00:00,local_daily_20260730T123001Z,2026-07-30T12:30:01+00:00,690922fd97ed105a96d9b06ae8cf9a56,2026-07-30T12:33:33.355543+00:00,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/mlb_predictions_wide_calibrated__local_daily_20260730T123001Z.csv,077ee1c4b66d8ab7ae9296054a203b99968c1af7459771542ffccf6cc474455c,104,-135,2026-07-30T12:32:46Z,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/odds_mlb_playerprops__local_daily_20260730T123001Z.json,803f2281fbd5d66fd2cb4f1a0d5e9c5c539d1f845d5ce4b64fee2b90ca6e6fdc,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-30,824488,668709,JJ Bleday,CIN,PIT,2026-07-30T23:10:00+00:00,local_daily_20260730T123001Z,2026-07-30T12:30:01+00:00,690922fd97ed105a96d9b06ae8cf9a56,2026-07-30T12:33:33.355543+00:00,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/mlb_predictions_wide_calibrated__local_daily_20260730T123001Z.csv,077ee1c4b66d8ab7ae9296054a203b99968c1af7459771542ffccf6cc474455c,136,-179,2026-07-30T12:32:46Z,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/odds_mlb_playerprops__local_daily_20260730T123001Z.json,803f2281fbd5d66fd2cb4f1a0d5e9c5c539d1f845d5ce4b64fee2b90ca6e6fdc,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-30,824488,668804,Bryan Reynolds,PIT,CIN,2026-07-30T23:10:00+00:00,local_daily_20260730T123001Z,2026-07-30T12:30:01+00:00,690922fd97ed105a96d9b06ae8cf9a56,2026-07-30T12:33:33.355543+00:00,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/mlb_predictions_wide_calibrated__local_daily_20260730T123001Z.csv,077ee1c4b66d8ab7ae9296054a203b99968c1af7459771542ffccf6cc474455c,107,-139,2026-07-30T12:32:46Z,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/odds_mlb_playerprops__local_daily_20260730T123001Z.json,803f2281fbd5d66fd2cb4f1a0d5e9c5c539d1f845d5ce4b64fee2b90ca6e6fdc,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-30,824488,682622,Noelvi Marte,CIN,PIT,2026-07-30T23:10:00+00:00,local_daily_20260730T123001Z,2026-07-30T12:30:01+00:00,690922fd97ed105a96d9b06ae8cf9a56,2026-07-30T12:33:33.355543+00:00,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/mlb_predictions_wide_calibrated__local_daily_20260730T123001Z.csv,077ee1c4b66d8ab7ae9296054a203b99968c1af7459771542ffccf6cc474455c,171,-227,2026-07-30T12:32:46Z,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/odds_mlb_playerprops__local_daily_20260730T123001Z.json,803f2281fbd5d66fd2cb4f1a0d5e9c5c539d1f845d5ce4b64fee2b90ca6e6fdc,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-30,824488,682829,Elly De La Cruz,CIN,PIT,2026-07-30T23:10:00+00:00,local_daily_20260730T123001Z,2026-07-30T12:30:01+00:00,690922fd97ed105a96d9b06ae8cf9a56,2026-07-30T12:33:33.355543+00:00,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/mlb_predictions_wide_calibrated__local_daily_20260730T123001Z.csv,077ee1c4b66d8ab7ae9296054a203b99968c1af7459771542ffccf6cc474455c,124,-161,2026-07-30T12:32:46Z,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/odds_mlb_playerprops__local_daily_20260730T123001Z.json,803f2281fbd5d66fd2cb4f1a0d5e9c5c539d1f845d5ce4b64fee2b90ca6e6fdc,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-30,824488,693304,Nick Gonzales,PIT,CIN,2026-07-30T23:10:00+00:00,local_daily_20260730T123001Z,2026-07-30T12:30:01+00:00,690922fd97ed105a96d9b06ae8cf9a56,2026-07-30T12:33:33.355543+00:00,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/mlb_predictions_wide_calibrated__local_daily_20260730T123001Z.csv,077ee1c4b66d8ab7ae9296054a203b99968c1af7459771542ffccf6cc474455c,115,-149,2026-07-30T12:32:46Z,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/odds_mlb_playerprops__local_daily_20260730T123001Z.json,803f2281fbd5d66fd2cb4f1a0d5e9c5c539d1f845d5ce4b64fee2b90ca6e6fdc,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-30,824488,694378,Jacob Gonzalez,PIT,CIN,2026-07-30T23:10:00+00:00,local_daily_20260730T123001Z,2026-07-30T12:30:01+00:00,690922fd97ed105a96d9b06ae8cf9a56,2026-07-30T12:33:33.355543+00:00,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/mlb_predictions_wide_calibrated__local_daily_20260730T123001Z.csv,077ee1c4b66d8ab7ae9296054a203b99968c1af7459771542ffccf6cc474455c,171,-227,2026-07-30T12:32:46Z,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/odds_mlb_playerprops__local_daily_20260730T123001Z.json,803f2281fbd5d66fd2cb4f1a0d5e9c5c539d1f845d5ce4b64fee2b90ca6e6fdc,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-30,824488,699013,Esmerlyn Valdez,PIT,CIN,2026-07-30T23:10:00+00:00,local_daily_20260730T123001Z,2026-07-30T12:30:01+00:00,690922fd97ed105a96d9b06ae8cf9a56,2026-07-30T12:33:33.355543+00:00,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/mlb_predictions_wide_calibrated__local_daily_20260730T123001Z.csv,077ee1c4b66d8ab7ae9296054a203b99968c1af7459771542ffccf6cc474455c,128,-167,2026-07-30T12:32:46Z,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/odds_mlb_playerprops__local_daily_20260730T123001Z.json,803f2281fbd5d66fd2cb4f1a0d5e9c5c539d1f845d5ce4b64fee2b90ca6e6fdc,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-30,824488,701398,Sal Stewart,CIN,PIT,2026-07-30T23:10:00+00:00,local_daily_20260730T123001Z,2026-07-30T12:30:01+00:00,690922fd97ed105a96d9b06ae8cf9a56,2026-07-30T12:33:33.355543+00:00,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/mlb_predictions_wide_calibrated__local_daily_20260730T123001Z.csv,077ee1c4b66d8ab7ae9296054a203b99968c1af7459771542ffccf6cc474455c,120,-156,2026-07-30T12:32:46Z,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/odds_mlb_playerprops__local_daily_20260730T123001Z.json,803f2281fbd5d66fd2cb4f1a0d5e9c5c539d1f845d5ce4b64fee2b90ca6e6fdc,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-30,824568,502671,Paul Goldschmidt,NYY,CWS,2026-07-30T18:10:00+00:00,local_daily_20260730T123001Z,2026-07-30T12:30:01+00:00,c4f54051354f3d027c0f1cabfc630e52,2026-07-30T12:33:33.355543+00:00,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/mlb_predictions_wide_calibrated__local_daily_20260730T123001Z.csv,077ee1c4b66d8ab7ae9296054a203b99968c1af7459771542ffccf6cc474455c,141,-185,2026-07-30T12:33:15Z,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/odds_mlb_playerprops__local_daily_20260730T123001Z.json,803f2281fbd5d66fd2cb4f1a0d5e9c5c539d1f845d5ce4b64fee2b90ca6e6fdc,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-30,824568,545341,Randal Grichuk,CWS,NYY,2026-07-30T18:10:00+00:00,local_daily_20260730T123001Z,2026-07-30T12:30:01+00:00,c4f54051354f3d027c0f1cabfc630e52,2026-07-30T12:33:33.355543+00:00,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/mlb_predictions_wide_calibrated__local_daily_20260730T123001Z.csv,077ee1c4b66d8ab7ae9296054a203b99968c1af7459771542ffccf6cc474455c,132,-172,2026-07-30T12:33:15Z,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/odds_mlb_playerprops__local_daily_20260730T123001Z.json,803f2281fbd5d66fd2cb4f1a0d5e9c5c539d1f845d5ce4b64fee2b90ca6e6fdc,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-30,824568,663757,Trent Grisham,NYY,CWS,2026-07-30T18:10:00+00:00,local_daily_20260730T123001Z,2026-07-30T12:30:01+00:00,c4f54051354f3d027c0f1cabfc630e52,2026-07-30T12:33:33.355543+00:00,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/mlb_predictions_wide_calibrated__local_daily_20260730T123001Z.csv,077ee1c4b66d8ab7ae9296054a203b99968c1af7459771542ffccf6cc474455c,149,-196,2026-07-30T12:33:15Z,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/odds_mlb_playerprops__local_daily_20260730T123001Z.json,803f2281fbd5d66fd2cb4f1a0d5e9c5c539d1f845d5ce4b64fee2b90ca6e6fdc,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-30,824568,678246,Miguel Vargas,CWS,NYY,2026-07-30T18:10:00+00:00,local_daily_20260730T123001Z,2026-07-30T12:30:01+00:00,c4f54051354f3d027c0f1cabfc630e52,2026-07-30T12:33:33.355543+00:00,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/mlb_predictions_wide_calibrated__local_daily_20260730T123001Z.csv,077ee1c4b66d8ab7ae9296054a203b99968c1af7459771542ffccf6cc474455c,117,-152,2026-07-30T12:33:15Z,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/odds_mlb_playerprops__local_daily_20260730T123001Z.json,803f2281fbd5d66fd2cb4f1a0d5e9c5c539d1f845d5ce4b64fee2b90ca6e6fdc,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-30,824568,691176,Jasson Domínguez,NYY,CWS,2026-07-30T18:10:00+00:00,local_daily_20260730T123001Z,2026-07-30T12:30:01+00:00,c4f54051354f3d027c0f1cabfc630e52,2026-07-30T12:33:33.355543+00:00,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/mlb_predictions_wide_calibrated__local_daily_20260730T123001Z.csv,077ee1c4b66d8ab7ae9296054a203b99968c1af7459771542ffccf6cc474455c,149,-196,2026-07-30T12:33:15Z,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/odds_mlb_playerprops__local_daily_20260730T123001Z.json,803f2281fbd5d66fd2cb4f1a0d5e9c5c539d1f845d5ce4b64fee2b90ca6e6fdc,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-30,824568,695657,Colson Montgomery,CWS,NYY,2026-07-30T18:10:00+00:00,local_daily_20260730T123001Z,2026-07-30T12:30:01+00:00,c4f54051354f3d027c0f1cabfc630e52,2026-07-30T12:33:33.355543+00:00,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/mlb_predictions_wide_calibrated__local_daily_20260730T123001Z.csv,077ee1c4b66d8ab7ae9296054a203b99968c1af7459771542ffccf6cc474455c,152,-200,2026-07-30T12:33:15Z,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/odds_mlb_playerprops__local_daily_20260730T123001Z.json,803f2281fbd5d66fd2cb4f1a0d5e9c5c539d1f845d5ce4b64fee2b90ca6e6fdc,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-30,824568,695731,Braden Montgomery,CWS,NYY,2026-07-30T18:10:00+00:00,local_daily_20260730T123001Z,2026-07-30T12:30:01+00:00,c4f54051354f3d027c0f1cabfc630e52,2026-07-30T12:33:33.355543+00:00,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/mlb_predictions_wide_calibrated__local_daily_20260730T123001Z.csv,077ee1c4b66d8ab7ae9296054a203b99968c1af7459771542ffccf6cc474455c,186,-250,2026-07-30T12:33:15Z,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/odds_mlb_playerprops__local_daily_20260730T123001Z.json,803f2281fbd5d66fd2cb4f1a0d5e9c5c539d1f845d5ce4b64fee2b90ca6e6fdc,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-30,824568,700250,Ben Rice,NYY,CWS,2026-07-30T18:10:00+00:00,local_daily_20260730T123001Z,2026-07-30T12:30:01+00:00,c4f54051354f3d027c0f1cabfc630e52,2026-07-30T12:33:33.355543+00:00,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/mlb_predictions_wide_calibrated__local_daily_20260730T123001Z.csv,077ee1c4b66d8ab7ae9296054a203b99968c1af7459771542ffccf6cc474455c,120,-156,2026-07-30T12:33:15Z,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/odds_mlb_playerprops__local_daily_20260730T123001Z.json,803f2281fbd5d66fd2cb4f1a0d5e9c5c539d1f845d5ce4b64fee2b90ca6e6fdc,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-30,824568,805367,Chase Meidroth,CWS,NYY,2026-07-30T18:10:00+00:00,local_daily_20260730T123001Z,2026-07-30T12:30:01+00:00,c4f54051354f3d027c0f1cabfc630e52,2026-07-30T12:33:33.355543+00:00,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/mlb_predictions_wide_calibrated__local_daily_20260730T123001Z.csv,077ee1c4b66d8ab7ae9296054a203b99968c1af7459771542ffccf6cc474455c,167,-222,2026-07-30T12:33:15Z,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/odds_mlb_playerprops__local_daily_20260730T123001Z.json,803f2281fbd5d66fd2cb4f1a0d5e9c5c539d1f845d5ce4b64fee2b90ca6e6fdc,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-30,824568,808959,Munetaka Murakami,CWS,NYY,2026-07-30T18:10:00+00:00,local_daily_20260730T123001Z,2026-07-30T12:30:01+00:00,c4f54051354f3d027c0f1cabfc630e52,2026-07-30T12:33:33.355543+00:00,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/mlb_predictions_wide_calibrated__local_daily_20260730T123001Z.csv,077ee1c4b66d8ab7ae9296054a203b99968c1af7459771542ffccf6cc474455c,164,-217,2026-07-30T12:33:15Z,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/odds_mlb_playerprops__local_daily_20260730T123001Z.json,803f2281fbd5d66fd2cb4f1a0d5e9c5c539d1f845d5ce4b64fee2b90ca6e6fdc,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-30,824894,621566,Matt Olson,ATL,WSH,2026-07-30T23:15:00+00:00,local_daily_20260730T123001Z,2026-07-30T12:30:01+00:00,9dfef5e196347eb0678512c7f8cd5c9d,2026-07-30T12:33:33.355543+00:00,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/mlb_predictions_wide_calibrated__local_daily_20260730T123001Z.csv,077ee1c4b66d8ab7ae9296054a203b99968c1af7459771542ffccf6cc474455c,104,-135,2026-07-30T12:32:31Z,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/odds_mlb_playerprops__local_daily_20260730T123001Z.json,803f2281fbd5d66fd2cb4f1a0d5e9c5c539d1f845d5ce4b64fee2b90ca6e6fdc,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-30,824894,645277,Ozzie Albies,ATL,WSH,2026-07-30T23:15:00+00:00,local_daily_20260730T123001Z,2026-07-30T12:30:01+00:00,9dfef5e196347eb0678512c7f8cd5c9d,2026-07-30T12:33:33.355543+00:00,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/mlb_predictions_wide_calibrated__local_daily_20260730T123001Z.csv,077ee1c4b66d8ab7ae9296054a203b99968c1af7459771542ffccf6cc474455c,124,-161,2026-07-30T12:32:31Z,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/odds_mlb_playerprops__local_daily_20260730T123001Z.json,803f2281fbd5d66fd2cb4f1a0d5e9c5c539d1f845d5ce4b64fee2b90ca6e6fdc,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-30,824894,660688,Keibert Ruiz,WSH,ATL,2026-07-30T23:15:00+00:00,local_daily_20260730T123001Z,2026-07-30T12:30:01+00:00,9dfef5e196347eb0678512c7f8cd5c9d,2026-07-30T12:33:33.355543+00:00,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/mlb_predictions_wide_calibrated__local_daily_20260730T123001Z.csv,077ee1c4b66d8ab7ae9296054a203b99968c1af7459771542ffccf6cc474455c,130,-169,2026-07-30T12:32:31Z,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/odds_mlb_playerprops__local_daily_20260730T123001Z.json,803f2281fbd5d66fd2cb4f1a0d5e9c5c539d1f845d5ce4b64fee2b90ca6e6fdc,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-30,824894,663586,Austin Riley,ATL,WSH,2026-07-30T23:15:00+00:00,local_daily_20260730T123001Z,2026-07-30T12:30:01+00:00,9dfef5e196347eb0678512c7f8cd5c9d,2026-07-30T12:33:33.355543+00:00,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/mlb_predictions_wide_calibrated__local_daily_20260730T123001Z.csv,077ee1c4b66d8ab7ae9296054a203b99968c1af7459771542ffccf6cc474455c,136,-179,2026-07-30T12:32:31Z,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/odds_mlb_playerprops__local_daily_20260730T123001Z.json,803f2281fbd5d66fd2cb4f1a0d5e9c5c539d1f845d5ce4b64fee2b90ca6e6fdc,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-30,824894,671739,Michael Harris II,ATL,WSH,2026-07-30T23:15:00+00:00,local_daily_20260730T123001Z,2026-07-30T12:30:01+00:00,9dfef5e196347eb0678512c7f8cd5c9d,2026-07-30T12:33:33.355543+00:00,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/mlb_predictions_wide_calibrated__local_daily_20260730T123001Z.csv,077ee1c4b66d8ab7ae9296054a203b99968c1af7459771542ffccf6cc474455c,-110,-118,2026-07-30T12:32:31Z,local_daily_20260730T123001Z,backend/mlb/exports/odds_history/2026-07-30/odds_mlb_playerprops__local_daily_20260730T123001Z.json,803f2281fbd5d66fd2cb4f1a0d5e9c5c539d1f845d5ce4b64fee2b90ca6e6fdc,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
