game_date,player_id,team_id,opponent_id,is_home,y_saves,d10_shots_faced_per60,d10_save_pct,team_d10_sf_per_game,opp_d10_sf_allowed_per_game,pace_index,rest_days,b2b_flag,d5_saves_per60,d10_saves_per60,d5_shots_faced_per60,season_save_pct,start_prob
2023-10-19,8480313,30,31,f,36,28.544662284635265,0.9295774647887324,27.428571428571427,32.6,29.902699352590705,2,f,26.529,26.529,28.545,0.9295774647887324,1.0
2023-10-19,8480382,9,8,t,18,29.2010137888864,0.9261744966442952,31.5,31.0,31.24899998399949,2,f,27.045,27.045,29.201,0.9261744966442952,1.0
2023-10-19,8480981,26,2,t,36,22.299136617572373,0.9,26.2,32.0,28.95513771336617,5,f,20.268,20.268,22.299,0.9,1.0
2023-10-19,8481611,5,24,f,15,39.0,1.0,34.0,24.666666666666664,28.95974217196463,2,f,39.0,39.0,39.0,1.0,1.0
2023-10-19,8482221,4,7,t,32,29.768216166617776,0.8655462184873949,29.4,31.333333333333332,30.35127674415032,2,f,25.758,25.758,29.768,0.8655462184873949,1.0
2023-10-20,8474593,7,6,f,26,29.363312717869015,0.891156462585034,30.857142857142858,33.857142857142854,32.322355945653946,1,t,26.154,26.154,29.363,0.891156462585034,1.0
2023-10-20,8477484,6,7,t,36,38.96520224755271,0.8902439024390243,28.0,30.71428571428571,29.32575659723036,4,f,34.601,34.601,38.965,0.8902439024390243,1.0
2023-10-20,8478009,19,17,t,34,24.778075454433477,0.8888888888888888,25.8,27.166666666666664,26.474516048456863,3,f,21.652,21.652,24.778,0.8888888888888888,1.0
2023-10-20,8481033,17,19,f,28,26.82051282051282,0.9036144578313252,27.333333333333332,25.2,26.2449995237188,4,f,24.231,24.231,26.821,0.9036144578313252,1.0
2023-10-21,8471734,20,24,f,18,19.385163957646498,0.8518518518518517,28.166666666666664,26.285714285714285,27.209942160558743,2,f,17.374,17.374,19.385,0.8518518518518517,1.0
2023-10-21,8473575,19,4,f,39,31.0,0.8387096774193548,26.833333333333332,31.5,29.07318352021326,1,t,26.0,26.0,31.0,0.8387096774193548,1.0
2023-10-21,8474596,16,32,t,31,34.03848097329654,0.8732394366197183,29.8,28.166666666666664,28.971825394107746,4,f,29.71,29.71,34.038,0.8732394366197183,1.0
2023-10-21,8475311,32,16,f,25,27.298568527263978,0.8672566371681415,28.0,30.2,29.079202189881343,3,f,23.632,23.632,27.299,0.8672566371681415,1.0
2023-10-21,8475660,14,3,t,21,29.14321862869946,0.896551724137931,29.0,28.666666666666664,28.83285163374121,2,f,26.123,26.123,29.143,0.896551724137931,1.0
2023-10-21,8475683,13,29,t,26,27.698714966112387,0.896341463414634,34.83333333333333,32.6,33.6981700789029,2,f,25.784,24.82,28.838,0.896341463414634,1.0
2023-10-21,8475809,10,22,t,36,30.15494393476045,0.8536585365853658,25.571428571428573,23.833333333333332,24.687089357645647,2,f,25.655,25.655,30.155,0.8536585365853658,1.0
